Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Partiliste;828
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Henrik Møller;489
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Fie Hækkerup;62
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Louise Mehnke;46
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Matilde Powers;27
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Søren Rye;3
1. Helsingør;1. Helsingør Hallen;A;Socialdemokratiet;Rasmus Stoklund;54
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Partiliste;110
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Mikkel Westh Jepsen;40
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Martin Lidegaard;145
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Tine Hessner;8
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Christian Elkjær;8
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Christina Thorholm;12
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Hediye Temiz;11
1. Helsingør;1. Helsingør Hallen;B;Radikale Venstre;Freja Eva Lockenwitz;13
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Partiliste;288
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Birgitte Bergman;177
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Mette Abildgaard;96
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Daniel Drefeld;9
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Frederik Germann;9
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Emma Juul Hansen;17
1. Helsingør;1. Helsingør Hallen;C;Det Konservative Folkeparti;Egil Hulgaard;4
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Partiliste;477
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Jacob Mark;284
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Marianne Bigum;64
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Emil Nielsen;52
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Anja Rosengreen;19
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Anna Poulsen;14
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;10
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;8
1. Helsingør;1. Helsingør Hallen;F;SF - Socialistisk Folkeparti;Jens Skov;2
1. Helsingør;1. Helsingør Hallen;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;77
1. Helsingør;1. Helsingør Hallen;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;5
1. Helsingør;1. Helsingør Hallen;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;1
1. Helsingør;1. Helsingør Hallen;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;9
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Partiliste;406
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Christopher Arzrouni;23
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Steffen W. Frølund;19
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Chelle Lilly Albøge;16
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Philip Solberg;29
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Lars Høyer Holmqvist;13
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Sten Schmidl Søbjærg;0
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Robert Mørck;2
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Steffen Sjørslev;1
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Johannes Joyce;0
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Kira Danholm;11
1. Helsingør;1. Helsingør Hallen;I;Liberal Alliance;Steen Tofteng;1
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Partiliste;421
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Rasmus Lund-Nielsen;45
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Pernille Christensen;22
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Andreas Raben;7
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Charlotte Haagendrup;7
1. Helsingør;1. Helsingør Hallen;M;Moderaterne;Ayhan Kilic;11
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Partiliste;484
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Mette Thiesen;88
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Gert Løfgren;12
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Jette Juul;6
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Pia Adelsteen;4
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Mikkel Hartwich;22
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Brian Lyck Jørgensen;2
1. Helsingør;1. Helsingør Hallen;O;Dansk Folkeparti;Ulla Kokfelt;33
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Partiliste;152
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Annette Rieva;14
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;14
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Hans Andersen;18
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;11
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;64
1. Helsingør;1. Helsingør Hallen;V;Venstre, Danmarks Liberale Parti;Tue Villebro;5
1. Helsingør;1. Helsingør Hallen;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;89
1. Helsingør;1. Helsingør Hallen;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;32
1. Helsingør;1. Helsingør Hallen;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;5
1. Helsingør;1. Helsingør Hallen;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;4
1. Helsingør;1. Helsingør Hallen;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;1
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;321
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;26
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;45
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;11
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;17
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;8
1. Helsingør;1. Helsingør Hallen;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;2
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Partiliste;133
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Helene Brydensholt;55
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Rasmus Harning;2
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Tine Loft Thomsen;2
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Simon Rigét;0
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Nanna Høyrup;5
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Mariane Lunden;0
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Morten Hvidberg Greve;6
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Sofie Faureholm Lundsberg;1
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Salik Anders Rosing;5
1. Helsingør;1. Helsingør Hallen;Å;Alternativet;Ingrid Heintz;1
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Partiliste;812
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Henrik Møller;495
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Fie Hækkerup;69
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Louise Mehnke;46
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Matilde Powers;30
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Søren Rye;6
1. Helsingør;2. Skolen ved Gurrevej;A;Socialdemokratiet;Rasmus Stoklund;37
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Partiliste;82
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Mikkel Westh Jepsen;12
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Martin Lidegaard;71
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Tine Hessner;3
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Christian Elkjær;2
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Christina Thorholm;9
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Hediye Temiz;22
1. Helsingør;2. Skolen ved Gurrevej;B;Radikale Venstre;Freja Eva Lockenwitz;11
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Partiliste;171
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Birgitte Bergman;125
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Mette Abildgaard;62
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Daniel Drefeld;5
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Frederik Germann;9
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Emma Juul Hansen;7
1. Helsingør;2. Skolen ved Gurrevej;C;Det Konservative Folkeparti;Egil Hulgaard;2
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Partiliste;430
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Jacob Mark;262
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Marianne Bigum;48
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Emil Nielsen;46
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Anja Rosengreen;18
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Anna Poulsen;5
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;5
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;1
1. Helsingør;2. Skolen ved Gurrevej;F;SF - Socialistisk Folkeparti;Jens Skov;1
1. Helsingør;2. Skolen ved Gurrevej;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;79
1. Helsingør;2. Skolen ved Gurrevej;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;5
1. Helsingør;2. Skolen ved Gurrevej;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;4
1. Helsingør;2. Skolen ved Gurrevej;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;11
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Partiliste;345
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Christopher Arzrouni;19
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Steffen W. Frølund;10
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Chelle Lilly Albøge;5
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Philip Solberg;20
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Lars Høyer Holmqvist;12
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Sten Schmidl Søbjærg;0
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Robert Mørck;4
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Steffen Sjørslev;0
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Johannes Joyce;0
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Kira Danholm;3
1. Helsingør;2. Skolen ved Gurrevej;I;Liberal Alliance;Steen Tofteng;3
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Partiliste;261
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Rasmus Lund-Nielsen;38
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Pernille Christensen;9
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Andreas Raben;1
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Charlotte Haagendrup;10
1. Helsingør;2. Skolen ved Gurrevej;M;Moderaterne;Ayhan Kilic;46
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Partiliste;524
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Mette Thiesen;120
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Gert Løfgren;3
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Jette Juul;11
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Pia Adelsteen;3
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Mikkel Hartwich;29
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Brian Lyck Jørgensen;10
1. Helsingør;2. Skolen ved Gurrevej;O;Dansk Folkeparti;Ulla Kokfelt;43
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Partiliste;123
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Annette Rieva;8
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;16
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Hans Andersen;28
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;7
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;37
1. Helsingør;2. Skolen ved Gurrevej;V;Venstre, Danmarks Liberale Parti;Tue Villebro;5
1. Helsingør;2. Skolen ved Gurrevej;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;117
1. Helsingør;2. Skolen ved Gurrevej;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;46
1. Helsingør;2. Skolen ved Gurrevej;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;3
1. Helsingør;2. Skolen ved Gurrevej;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;1
1. Helsingør;2. Skolen ved Gurrevej;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;1
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Partiliste;298
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;19
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;40
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;12
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;17
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;6
1. Helsingør;2. Skolen ved Gurrevej;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;1
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Partiliste;59
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Helene Brydensholt;38
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Rasmus Harning;6
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Tine Loft Thomsen;1
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Simon Rigét;1
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Nanna Høyrup;4
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Mariane Lunden;0
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Morten Hvidberg Greve;1
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Sofie Faureholm Lundsberg;1
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Salik Anders Rosing;7
1. Helsingør;2. Skolen ved Gurrevej;Å;Alternativet;Ingrid Heintz;0
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Partiliste;491
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Henrik Møller;292
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Fie Hækkerup;38
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Louise Mehnke;51
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Matilde Powers;14
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Søren Rye;8
1. Helsingør;3. Laden, Gl. Vapnagård;A;Socialdemokratiet;Rasmus Stoklund;30
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Partiliste;84
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Mikkel Westh Jepsen;11
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Martin Lidegaard;111
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Tine Hessner;7
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Christian Elkjær;2
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Christina Thorholm;6
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Hediye Temiz;50
1. Helsingør;3. Laden, Gl. Vapnagård;B;Radikale Venstre;Freja Eva Lockenwitz;4
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Partiliste;164
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Birgitte Bergman;127
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Mette Abildgaard;38
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Daniel Drefeld;11
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Frederik Germann;9
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Emma Juul Hansen;12
1. Helsingør;3. Laden, Gl. Vapnagård;C;Det Konservative Folkeparti;Egil Hulgaard;5
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Partiliste;264
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Jacob Mark;175
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Marianne Bigum;36
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Emil Nielsen;37
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Anja Rosengreen;7
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Anna Poulsen;7
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Stina Egedius Miller;3
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Elias Julius Binggeli;1
1. Helsingør;3. Laden, Gl. Vapnagård;F;SF - Socialistisk Folkeparti;Jens Skov;4
1. Helsingør;3. Laden, Gl. Vapnagård;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;57
1. Helsingør;3. Laden, Gl. Vapnagård;H;Borgernes Parti - Lars Boje Mathiesen;Martin Nordstjerne;1
1. Helsingør;3. Laden, Gl. Vapnagård;H;Borgernes Parti - Lars Boje Mathiesen;Peter Faber;2
1. Helsingør;3. Laden, Gl. Vapnagård;H;Borgernes Parti - Lars Boje Mathiesen;Emilie Schytte;2
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Partiliste;251
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Christopher Arzrouni;15
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Steffen W. Frølund;11
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Chelle Lilly Albøge;10
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Philip Solberg;11
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Lars Høyer Holmqvist;18
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Sten Schmidl Søbjærg;3
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Robert Mørck;0
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Steffen Sjørslev;0
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Johannes Joyce;0
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Kira Danholm;2
1. Helsingør;3. Laden, Gl. Vapnagård;I;Liberal Alliance;Steen Tofteng;0
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Partiliste;246
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Rasmus Lund-Nielsen;35
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Pernille Christensen;10
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Andreas Raben;5
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Charlotte Haagendrup;3
1. Helsingør;3. Laden, Gl. Vapnagård;M;Moderaterne;Ayhan Kilic;105
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Partiliste;361
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Mette Thiesen;63
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Gert Løfgren;2
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Jette Juul;2
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Pia Adelsteen;7
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Mikkel Hartwich;23
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Brian Lyck Jørgensen;2
1. Helsingør;3. Laden, Gl. Vapnagård;O;Dansk Folkeparti;Ulla Kokfelt;45
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Partiliste;102
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Annette Rieva;5
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Katarina Ammitzbøll;7
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Hans Andersen;12
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Marianne Lynghøj;6
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Sophie Løhde;42
1. Helsingør;3. Laden, Gl. Vapnagård;V;Venstre, Danmarks Liberale Parti;Tue Villebro;5
1. Helsingør;3. Laden, Gl. Vapnagård;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;64
1. Helsingør;3. Laden, Gl. Vapnagård;Æ;Danmarksdemokraterne - Inger Støjberg;Marlene Harpsøe;26
1. Helsingør;3. Laden, Gl. Vapnagård;Æ;Danmarksdemokraterne - Inger Støjberg;Katrine Schiller;1
1. Helsingør;3. Laden, Gl. Vapnagård;Æ;Danmarksdemokraterne - Inger Støjberg;Maibritt Nielsen;1
1. Helsingør;3. Laden, Gl. Vapnagård;Æ;Danmarksdemokraterne - Inger Støjberg;Lars Bregnbak;3
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Partiliste;270
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Christoffer Emil Jexen;13
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Sinem Dybvad Demir;45
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Emil Andersen;12
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Carolina Cámara;7
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Annie Hagel;4
1. Helsingør;3. Laden, Gl. Vapnagård;Ø;Enhedslisten - De Rød-Grønne;Rasmus Petersen;2
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Partiliste;88
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Helene Brydensholt;26
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Rasmus Harning;6
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Tine Loft Thomsen;2
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Simon Rigét;0
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Nanna Høyrup;2
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Mariane Lunden;2
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Morten Hvidberg Greve;3
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Sofie Faureholm Lundsberg;0
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Salik Anders Rosing;6
1. Helsingør;3. Laden, Gl. Vapnagård;Å;Alternativet;Ingrid Heintz;0
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Partiliste;488
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Henrik Møller;194
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Fie Hækkerup;49
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Louise Mehnke;36
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Matilde Powers;13
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Søren Rye;4
1. Helsingør;4. Bølgen;A;Socialdemokratiet;Rasmus Stoklund;18
1. Helsingør;4. Bølgen;B;Radikale Venstre;Partiliste;71
1. Helsingør;4. Bølgen;B;Radikale Venstre;Mikkel Westh Jepsen;9
1. Helsingør;4. Bølgen;B;Radikale Venstre;Martin Lidegaard;138
1. Helsingør;4. Bølgen;B;Radikale Venstre;Tine Hessner;4
1. Helsingør;4. Bølgen;B;Radikale Venstre;Christian Elkjær;0
1. Helsingør;4. Bølgen;B;Radikale Venstre;Christina Thorholm;2
1. Helsingør;4. Bølgen;B;Radikale Venstre;Hediye Temiz;7
1. Helsingør;4. Bølgen;B;Radikale Venstre;Freja Eva Lockenwitz;10
