Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Partiliste;304
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Vibeke Westh;13
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Magnus Barsøe;22
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Sofie de Bretteville;12
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Morten Bødskov;15
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Maria Durhuus;5
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Mattias Tesfaye;76
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Jens Anton Tingstrøm;5
1. Gentofte;1. Jægersborg;A;Socialdemokratiet;Gunvor Wibroe;1
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Partiliste;264
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Ruben Kidde;21
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Stinus Lindgreen;55
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Christina Falkberg;12
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Isabel Havndrup Aackmann;10
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Lars Green Bach;0
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Trine Dybkjær;54
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Brian Køster;6
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Esat Senturk;0
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Kashif Ahmad;7
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Jens Frost;3
1. Gentofte;1. Jægersborg;B;Radikale Venstre;Zohair Ali;0
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Partiliste;678
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Christian Vigilius;321
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Julie Ahlefeldt-Laurvig;38
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Isabella Arendt;46
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Magnus Von Dreiager;24
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Tina Cartey Hansen;13
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Jette Larsen;2
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Sigurd Hebo Lønholdt;4
1. Gentofte;1. Jægersborg;C;Det Konservative Folkeparti;Dorte Vilhelmsen;7
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Partiliste;196
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Helene Brochmann;42
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;33
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;4
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;19
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Taner Genc;5
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;5
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;0
1. Gentofte;1. Jægersborg;F;SF - Socialistisk Folkeparti;Niels Haxthausen;1
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;35
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Morten Dehn;0
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Mathias Fuglsang;0
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Søren T. Fugleberg;1
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Frederik Lundberg;1
1. Gentofte;1. Jægersborg;H;Borgernes Parti - Lars Boje Mathiesen;Allan Orland;0
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Partiliste;510
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Freja Brandhøj;59
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Jonas Juhl;13
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Hanne Bjørn;4
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Jacqueline Kristensen;1
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Patrizia Venturelli Christensen;54
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Michael Melchert;3
1. Gentofte;1. Jægersborg;I;Liberal Alliance;Frank Clausen;0
1. Gentofte;1. Jægersborg;I;Liberal Alliance;David Ibsen;2
1. Gentofte;1. Jægersborg;M;Moderaterne;Partiliste;477
1. Gentofte;1. Jægersborg;M;Moderaterne;Monika Rubin;196
1. Gentofte;1. Jægersborg;M;Moderaterne;Özkan Kocak;8
1. Gentofte;1. Jægersborg;M;Moderaterne;Dorthe Beck-Nyling;3
1. Gentofte;1. Jægersborg;M;Moderaterne;Betina Asbæk;23
1. Gentofte;1. Jægersborg;M;Moderaterne;Karan Khosla;3
1. Gentofte;1. Jægersborg;M;Moderaterne;Frederik Lau Petersen;3
1. Gentofte;1. Jægersborg;M;Moderaterne;Zishan Ali;2
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Partiliste;178
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Mikkel Bjørn;42
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Hans Blaaberg;3
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Mikkel Dencker;0
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Kim Hammer;0
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Tenna Røberg;2
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Zandra Thulstrup Pihl;1
1. Gentofte;1. Jægersborg;O;Dansk Folkeparti;Michael Jensen;1
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Partiliste;264
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Marie Brixtofte;176
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Christopher Blomsterberg-Thaysen;3
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Luise Hjortebjerg;5
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Maria Ladegaard;11
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;7
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;6
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Kim Valentin;48
1. Gentofte;1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;1
1. Gentofte;1. Jægersborg;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;33
1. Gentofte;1. Jægersborg;Æ;Danmarksdemokraterne - Inger Støjberg;Sebastian Mylsted;2
1. Gentofte;1. Jægersborg;Æ;Danmarksdemokraterne - Inger Støjberg;Susanne Damsgaard;2
1. Gentofte;1. Jægersborg;Æ;Danmarksdemokraterne - Inger Støjberg;Charlotte Munch;3
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Partiliste;109
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Bianca Vitting;8
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;3
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Clara Turms;21
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Fatih Baran;2
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Emil Viskum;1
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Caroline Lochow;7
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;2
1. Gentofte;1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Sune Rastad Bahn;1
1. Gentofte;1. Jægersborg;Å;Alternativet;Partiliste;53
1. Gentofte;1. Jægersborg;Å;Alternativet;Signe Wenneberg;66
1. Gentofte;1. Jægersborg;Å;Alternativet;Tim Wodskou;2
1. Gentofte;1. Jægersborg;Å;Alternativet;Thomas Anker;1
1. Gentofte;1. Jægersborg;Å;Alternativet;Jesper Callesen;0
1. Gentofte;1. Jægersborg;Å;Alternativet;Peter Samir;1
1. Gentofte;1. Jægersborg;Å;Alternativet;Nana Løcke Buttenschøn;1
1. Gentofte;1. Jægersborg;Å;Alternativet;Thomas Lindqvist;3
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Partiliste;373
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Vibeke Westh;20
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Magnus Barsøe;22
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Sofie de Bretteville;24
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Morten Bødskov;38
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Maria Durhuus;12
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Mattias Tesfaye;98
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Jens Anton Tingstrøm;32
1. Gentofte;2. Munkegård;A;Socialdemokratiet;Gunvor Wibroe;4
1. Gentofte;2. Munkegård;B;Radikale Venstre;Partiliste;281
1. Gentofte;2. Munkegård;B;Radikale Venstre;Ruben Kidde;39
1. Gentofte;2. Munkegård;B;Radikale Venstre;Stinus Lindgreen;73
1. Gentofte;2. Munkegård;B;Radikale Venstre;Christina Falkberg;35
1. Gentofte;2. Munkegård;B;Radikale Venstre;Isabel Havndrup Aackmann;16
1. Gentofte;2. Munkegård;B;Radikale Venstre;Lars Green Bach;4
1. Gentofte;2. Munkegård;B;Radikale Venstre;Trine Dybkjær;45
1. Gentofte;2. Munkegård;B;Radikale Venstre;Brian Køster;6
1. Gentofte;2. Munkegård;B;Radikale Venstre;Esat Senturk;3
1. Gentofte;2. Munkegård;B;Radikale Venstre;Kashif Ahmad;3
1. Gentofte;2. Munkegård;B;Radikale Venstre;Jens Frost;4
1. Gentofte;2. Munkegård;B;Radikale Venstre;Zohair Ali;6
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Partiliste;372
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Christian Vigilius;152
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Julie Ahlefeldt-Laurvig;15
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Isabella Arendt;29
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Magnus Von Dreiager;14
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Tina Cartey Hansen;11
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Jette Larsen;2
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Sigurd Hebo Lønholdt;3
1. Gentofte;2. Munkegård;C;Det Konservative Folkeparti;Dorte Vilhelmsen;6
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Partiliste;322
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Helene Brochmann;63
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;40
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;14
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;31
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Taner Genc;1
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;8
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;1
1. Gentofte;2. Munkegård;F;SF - Socialistisk Folkeparti;Niels Haxthausen;4
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;29
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Morten Dehn;2
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Mathias Fuglsang;4
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Søren T. Fugleberg;0
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Frederik Lundberg;0
1. Gentofte;2. Munkegård;H;Borgernes Parti - Lars Boje Mathiesen;Allan Orland;0
1. Gentofte;2. Munkegård;I;Liberal Alliance;Partiliste;248
1. Gentofte;2. Munkegård;I;Liberal Alliance;Freja Brandhøj;25
1. Gentofte;2. Munkegård;I;Liberal Alliance;Jonas Juhl;4
1. Gentofte;2. Munkegård;I;Liberal Alliance;Hanne Bjørn;4
1. Gentofte;2. Munkegård;I;Liberal Alliance;Jacqueline Kristensen;1
1. Gentofte;2. Munkegård;I;Liberal Alliance;Patrizia Venturelli Christensen;12
1. Gentofte;2. Munkegård;I;Liberal Alliance;Michael Melchert;7
1. Gentofte;2. Munkegård;I;Liberal Alliance;Frank Clausen;1
1. Gentofte;2. Munkegård;I;Liberal Alliance;David Ibsen;1
1. Gentofte;2. Munkegård;M;Moderaterne;Partiliste;286
1. Gentofte;2. Munkegård;M;Moderaterne;Monika Rubin;100
1. Gentofte;2. Munkegård;M;Moderaterne;Özkan Kocak;8
1. Gentofte;2. Munkegård;M;Moderaterne;Dorthe Beck-Nyling;5
1. Gentofte;2. Munkegård;M;Moderaterne;Betina Asbæk;12
1. Gentofte;2. Munkegård;M;Moderaterne;Karan Khosla;3
1. Gentofte;2. Munkegård;M;Moderaterne;Frederik Lau Petersen;1
1. Gentofte;2. Munkegård;M;Moderaterne;Zishan Ali;0
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Partiliste;158
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Mikkel Bjørn;50
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Hans Blaaberg;5
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Mikkel Dencker;4
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Kim Hammer;0
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Tenna Røberg;2
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Zandra Thulstrup Pihl;6
1. Gentofte;2. Munkegård;O;Dansk Folkeparti;Michael Jensen;0
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Partiliste;143
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Marie Brixtofte;93
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Christopher Blomsterberg-Thaysen;1
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Luise Hjortebjerg;1
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Maria Ladegaard;7
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;7
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;17
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Kim Valentin;23
1. Gentofte;2. Munkegård;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;0
1. Gentofte;2. Munkegård;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;15
1. Gentofte;2. Munkegård;Æ;Danmarksdemokraterne - Inger Støjberg;Sebastian Mylsted;2
1. Gentofte;2. Munkegård;Æ;Danmarksdemokraterne - Inger Støjberg;Susanne Damsgaard;2
1. Gentofte;2. Munkegård;Æ;Danmarksdemokraterne - Inger Støjberg;Charlotte Munch;2
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Partiliste;200
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Bianca Vitting;23
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;6
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Clara Turms;16
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Fatih Baran;1
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Emil Viskum;4
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Caroline Lochow;4
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;3
1. Gentofte;2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Sune Rastad Bahn;0
1. Gentofte;2. Munkegård;Å;Alternativet;Partiliste;63
1. Gentofte;2. Munkegård;Å;Alternativet;Signe Wenneberg;89
1. Gentofte;2. Munkegård;Å;Alternativet;Tim Wodskou;3
1. Gentofte;2. Munkegård;Å;Alternativet;Thomas Anker;1
1. Gentofte;2. Munkegård;Å;Alternativet;Jesper Callesen;0
1. Gentofte;2. Munkegård;Å;Alternativet;Peter Samir;2
1. Gentofte;2. Munkegård;Å;Alternativet;Nana Løcke Buttenschøn;2
1. Gentofte;2. Munkegård;Å;Alternativet;Thomas Lindqvist;1
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Partiliste;327
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Vibeke Westh;24
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Magnus Barsøe;27
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Sofie de Bretteville;21
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Morten Bødskov;23
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Maria Durhuus;13
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Mattias Tesfaye;94
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Jens Anton Tingstrøm;5
1. Gentofte;3. Rådhuset;A;Socialdemokratiet;Gunvor Wibroe;5
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Partiliste;303
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Ruben Kidde;38
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Stinus Lindgreen;71
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Christina Falkberg;36
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Isabel Havndrup Aackmann;9
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Lars Green Bach;2
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Trine Dybkjær;64
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Brian Køster;6
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Esat Senturk;0
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Kashif Ahmad;2
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Jens Frost;4
1. Gentofte;3. Rådhuset;B;Radikale Venstre;Zohair Ali;6
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Partiliste;635
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Christian Vigilius;323
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Julie Ahlefeldt-Laurvig;41
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Isabella Arendt;38
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Magnus Von Dreiager;30
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Tina Cartey Hansen;17
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Jette Larsen;3
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Sigurd Hebo Lønholdt;11
1. Gentofte;3. Rådhuset;C;Det Konservative Folkeparti;Dorte Vilhelmsen;6
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Partiliste;184
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Helene Brochmann;34
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Sigurd Agersnap;23
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Vivi Nør Jacobsen;7
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Sofie F. Villadsen;15
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Taner Genc;0
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Troels Stru Schmidt;2
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Alexander Bruhn Skjøth;0
1. Gentofte;3. Rådhuset;F;SF - Socialistisk Folkeparti;Niels Haxthausen;2
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;19
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Morten Dehn;4
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Mathias Fuglsang;1
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Søren T. Fugleberg;0
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Frederik Lundberg;1
1. Gentofte;3. Rådhuset;H;Borgernes Parti - Lars Boje Mathiesen;Allan Orland;2
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Partiliste;577
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Freja Brandhøj;43
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Jonas Juhl;18
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Hanne Bjørn;2
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Jacqueline Kristensen;0
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Patrizia Venturelli Christensen;30
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Michael Melchert;6
1. Gentofte;3. Rådhuset;I;Liberal Alliance;Frank Clausen;0
1. Gentofte;3. Rådhuset;I;Liberal Alliance;David Ibsen;2
1. Gentofte;3. Rådhuset;M;Moderaterne;Partiliste;490
1. Gentofte;3. Rådhuset;M;Moderaterne;Monika Rubin;175
1. Gentofte;3. Rådhuset;M;Moderaterne;Özkan Kocak;4
1. Gentofte;3. Rådhuset;M;Moderaterne;Dorthe Beck-Nyling;9
1. Gentofte;3. Rådhuset;M;Moderaterne;Betina Asbæk;14
1. Gentofte;3. Rådhuset;M;Moderaterne;Karan Khosla;10
1. Gentofte;3. Rådhuset;M;Moderaterne;Frederik Lau Petersen;5
1. Gentofte;3. Rådhuset;M;Moderaterne;Zishan Ali;1
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Partiliste;157
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Mikkel Bjørn;50
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Hans Blaaberg;2
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Mikkel Dencker;1
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Kim Hammer;0
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Tenna Røberg;1
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Zandra Thulstrup Pihl;0
1. Gentofte;3. Rådhuset;O;Dansk Folkeparti;Michael Jensen;0
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Partiliste;319
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Marie Brixtofte;253
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Christopher Blomsterberg-Thaysen;3
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Luise Hjortebjerg;3
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Maria Ladegaard;16
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Anders Bo Larsen;6
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Astrid Søborg;7
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Kim Valentin;55
1. Gentofte;3. Rådhuset;V;Venstre, Danmarks Liberale Parti;Ricki Vejsmose;1
1. Gentofte;3. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;18
1. Gentofte;3. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Sebastian Mylsted;2
1. Gentofte;3. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Susanne Damsgaard;0
1. Gentofte;3. Rådhuset;Æ;Danmarksdemokraterne - Inger Støjberg;Charlotte Munch;1
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Partiliste;146
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Bianca Vitting;21
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Ibrahim Benli;7
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Clara Turms;15
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Fatih Baran;1
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Emil Viskum;4
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Caroline Lochow;5
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Helge Bo Jensen;1
1. Gentofte;3. Rådhuset;Ø;Enhedslisten - De Rød-Grønne;Sune Rastad Bahn;0
1. Gentofte;3. Rådhuset;Å;Alternativet;Partiliste;67
1. Gentofte;3. Rådhuset;Å;Alternativet;Signe Wenneberg;85
1. Gentofte;3. Rådhuset;Å;Alternativet;Tim Wodskou;1
1. Gentofte;3. Rådhuset;Å;Alternativet;Thomas Anker;0
1. Gentofte;3. Rådhuset;Å;Alternativet;Jesper Callesen;2
1. Gentofte;3. Rådhuset;Å;Alternativet;Peter Samir;2
1. Gentofte;3. Rådhuset;Å;Alternativet;Nana Løcke Buttenschøn;1
1. Gentofte;3. Rådhuset;Å;Alternativet;Thomas Lindqvist;1
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Partiliste;456
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Vibeke Westh;23
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Magnus Barsøe;43
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Sofie de Bretteville;21
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Morten Bødskov;22
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Maria Durhuus;10
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Mattias Tesfaye;98
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Jens Anton Tingstrøm;20
1. Gentofte;4. Bakkegård;A;Socialdemokratiet;Gunvor Wibroe;6
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Partiliste;252
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Ruben Kidde;33
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Stinus Lindgreen;52
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Christina Falkberg;28
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Isabel Havndrup Aackmann;14
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Lars Green Bach;2
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Trine Dybkjær;54
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Brian Køster;2
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Esat Senturk;8
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Kashif Ahmad;6
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Jens Frost;6
1. Gentofte;4. Bakkegård;B;Radikale Venstre;Zohair Ali;5
1. Gentofte;4. Bakkegård;C;Det Konservative Folkeparti;Partiliste;356
