Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Lolland;1. Errindlev;A;Socialdemokratiet;Partiliste;37
1. Lolland;1. Errindlev;A;Socialdemokratiet;Kasper Roug;51
1. Lolland;1. Errindlev;A;Socialdemokratiet;Valdemar Alban;1
1. Lolland;1. Errindlev;A;Socialdemokratiet;Trine Birk Andersen;3
1. Lolland;1. Errindlev;A;Socialdemokratiet;Kaare Dybvad Bek;0
1. Lolland;1. Errindlev;A;Socialdemokratiet;Kanishka Dastageer;0
1. Lolland;1. Errindlev;A;Socialdemokratiet;Magnus Heunicke;8
1. Lolland;1. Errindlev;A;Socialdemokratiet;Julie Kølskov;9
1. Lolland;1. Errindlev;A;Socialdemokratiet;Rasmus Horn Langhoff;0
1. Lolland;1. Errindlev;A;Socialdemokratiet;Tanja Larsson;1
1. Lolland;1. Errindlev;A;Socialdemokratiet;Carl Emil Lind;0
1. Lolland;1. Errindlev;A;Socialdemokratiet;Filiz Sarah Thunø;0
1. Lolland;1. Errindlev;A;Socialdemokratiet;Frederik Vad;1
1. Lolland;1. Errindlev;B;Radikale Venstre;Partiliste;2
1. Lolland;1. Errindlev;B;Radikale Venstre;Kristian Stokholm;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Zenia Stampe;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Jeppe Fransson;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Edris Qasimi;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Sofie Holm;1
1. Lolland;1. Errindlev;B;Radikale Venstre;Line Krogh Lay;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Mette Hvid Brockmann;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Helena Tjørnelund Christensen;2
1. Lolland;1. Errindlev;B;Radikale Venstre;Jeppe Trolle;0
1. Lolland;1. Errindlev;B;Radikale Venstre;Troels Brandt;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Partiliste;8
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Henrik Jacobsen;5
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Jane Christensen;1
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Ida Dyhr;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Barbara Engelstoft;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Silas Ipsen;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Ditte Keidser;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Marcus Knuth;14
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Rune Kristensen;1
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Vilhelm Møller;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Victoria Helene Olsen;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Mads Ramstedt;0
1. Lolland;1. Errindlev;C;Det Konservative Folkeparti;Jacob Stryhn;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Partiliste;12
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;16
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Astrid Carøe;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;3
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Mads Olsen;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Kristine Amalie Rostgård;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Claus Jørgensen;3
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Ali Yahya;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Michael Graakjær;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Jeanne Bergmansen;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Joan Kragh;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Jesper Hartøft;0
1. Lolland;1. Errindlev;F;SF - Socialistisk Folkeparti;Martin Graff Jørgensen;1
1. Lolland;1. Errindlev;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;5
1. Lolland;1. Errindlev;H;Borgernes Parti - Lars Boje Mathiesen;John Bo Hansen;0
1. Lolland;1. Errindlev;H;Borgernes Parti - Lars Boje Mathiesen;Jacob Harris;2
1. Lolland;1. Errindlev;H;Borgernes Parti - Lars Boje Mathiesen;Tim Larsen;0
1. Lolland;1. Errindlev;H;Borgernes Parti - Lars Boje Mathiesen;Sanne Pilgaard;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Partiliste;13
1. Lolland;1. Errindlev;I;Liberal Alliance;Joachim Riis;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Pernille Vermund;1
1. Lolland;1. Errindlev;I;Liberal Alliance;Lars-Christian Brask;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Mads Brenøe;1
1. Lolland;1. Errindlev;I;Liberal Alliance;Martin Mickey Pedersen;3
1. Lolland;1. Errindlev;I;Liberal Alliance;Frederik Grünfeld;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Michael Rask;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Sandra Skalvig;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Nicolai Sandager;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Henrik B. Dynesen;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Julie Memborg;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Steffen Friis;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Carsten Abildtrup Ranum;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Frederik Max Krag;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Elva Bille Klem;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Susan H. Møller;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Ulrik Lassen;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Brian Prehn;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Nikolaj Brink Olsen;0
1. Lolland;1. Errindlev;I;Liberal Alliance;Kasper Schneider;0
1. Lolland;1. Errindlev;M;Moderaterne;Partiliste;2
1. Lolland;1. Errindlev;M;Moderaterne;Charlotte Bagge;2
1. Lolland;1. Errindlev;M;Moderaterne;Lars Løkke Rasmussen;12
1. Lolland;1. Errindlev;M;Moderaterne;Mogens Haugaard;0
1. Lolland;1. Errindlev;M;Moderaterne;Brian Perri;0
1. Lolland;1. Errindlev;M;Moderaterne;Frida Qvist Kristensen;0
1. Lolland;1. Errindlev;M;Moderaterne;Mia Linda Møller;0
1. Lolland;1. Errindlev;M;Moderaterne;Kasper Nygaard;0
1. Lolland;1. Errindlev;M;Moderaterne;Jan Carlsen;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Partiliste;18
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Morten Messerschmidt;58
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Søren Lund Hansen;1
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Julie Jacobsen;2
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Anders Bork;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Jacob Bentsen;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Henrik Brodersen;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Jan Herskov;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Malte Larsen;3
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Tanja Glückstadt;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Simon Hampe;0
1. Lolland;1. Errindlev;O;Dansk Folkeparti;Michael Pihl;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Partiliste;11
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Michael Schjelde;8
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Christian Friis Bach;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Claus Bakke;1
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Marcus Danielsson;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Louise Elholm;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Rasmus Hylleberg;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;1
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Thorbern Alexander Klingert;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Iben Krog;34
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Tina Mandrup;0
1. Lolland;1. Errindlev;V;Venstre, Danmarks Liberale Parti;Josefine Paaske;0
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;31
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;John Brill Engkebølle;1
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Christian Wibholm;1
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Bob Richard Nielsen;0
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Peter Skaarup;2
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Benny Damgaard;22
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Dina Person;1
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Rahn Johansen;2
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Susie Jessen;4
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Brian Mørch;0
1. Lolland;1. Errindlev;Æ;Danmarksdemokraterne - Inger Støjberg;Michael Rosenmark;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Partiliste;12
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Kevin Alex Rasmussen;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Eva Flyvholm;1
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Ludmila Plenge;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Jonas Paludan;1
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;1
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Birgit Gedionsen;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Karen Thestrup Clausen;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Peter Roswall;0
1. Lolland;1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Helena Hedegaard Udsen;1
1. Lolland;1. Errindlev;Å;Alternativet;Partiliste;1
1. Lolland;1. Errindlev;Å;Alternativet;Sascha Faxe;0
1. Lolland;1. Errindlev;Å;Alternativet;Jacob Antvorskov;0
1. Lolland;1. Errindlev;Å;Alternativet;Elise Sydendal;1
1. Lolland;1. Errindlev;Å;Alternativet;Mette Friis;0
1. Lolland;1. Errindlev;Å;Alternativet;Valentina Crast;1
1. Lolland;1. Errindlev;Å;Alternativet;Allan Hansen Lindemark;0
1. Lolland;1. Errindlev;Å;Alternativet;Lars König;0
1. Lolland;1. Errindlev;Å;Alternativet;Isabella Apelroth;0
1. Lolland;1. Errindlev;Å;Alternativet;Yurdal Cicek;0
1. Lolland;1. Errindlev;Å;Alternativet;Line Gessø;0
1. Lolland;1. Errindlev;Å;Alternativet;Liselotte Katarina Rotfeld;0
1. Lolland;3. Holeby;A;Socialdemokratiet;Partiliste;174
1. Lolland;3. Holeby;A;Socialdemokratiet;Kasper Roug;190
1. Lolland;3. Holeby;A;Socialdemokratiet;Valdemar Alban;0
1. Lolland;3. Holeby;A;Socialdemokratiet;Trine Birk Andersen;1
1. Lolland;3. Holeby;A;Socialdemokratiet;Kaare Dybvad Bek;3
1. Lolland;3. Holeby;A;Socialdemokratiet;Kanishka Dastageer;1
1. Lolland;3. Holeby;A;Socialdemokratiet;Magnus Heunicke;23
1. Lolland;3. Holeby;A;Socialdemokratiet;Julie Kølskov;11
1. Lolland;3. Holeby;A;Socialdemokratiet;Rasmus Horn Langhoff;0
1. Lolland;3. Holeby;A;Socialdemokratiet;Tanja Larsson;0
1. Lolland;3. Holeby;A;Socialdemokratiet;Carl Emil Lind;3
1. Lolland;3. Holeby;A;Socialdemokratiet;Filiz Sarah Thunø;1
1. Lolland;3. Holeby;A;Socialdemokratiet;Frederik Vad;3
1. Lolland;3. Holeby;B;Radikale Venstre;Partiliste;7
1. Lolland;3. Holeby;B;Radikale Venstre;Kristian Stokholm;2
1. Lolland;3. Holeby;B;Radikale Venstre;Zenia Stampe;2
1. Lolland;3. Holeby;B;Radikale Venstre;Jeppe Fransson;1
1. Lolland;3. Holeby;B;Radikale Venstre;Edris Qasimi;0
1. Lolland;3. Holeby;B;Radikale Venstre;Sofie Holm;0
1. Lolland;3. Holeby;B;Radikale Venstre;Line Krogh Lay;1
1. Lolland;3. Holeby;B;Radikale Venstre;Mette Hvid Brockmann;1
1. Lolland;3. Holeby;B;Radikale Venstre;Helena Tjørnelund Christensen;0
1. Lolland;3. Holeby;B;Radikale Venstre;Jeppe Trolle;0
1. Lolland;3. Holeby;B;Radikale Venstre;Troels Brandt;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Partiliste;7
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Henrik Jacobsen;4
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Jane Christensen;1
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Ida Dyhr;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Barbara Engelstoft;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Silas Ipsen;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Ditte Keidser;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Marcus Knuth;21
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Rune Kristensen;1
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Vilhelm Møller;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Victoria Helene Olsen;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Mads Ramstedt;0
1. Lolland;3. Holeby;C;Det Konservative Folkeparti;Jacob Stryhn;0
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Partiliste;53
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;34
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Astrid Carøe;1
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;24
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Mads Olsen;0
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Kristine Amalie Rostgård;0
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Claus Jørgensen;1
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Ali Yahya;1
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Michael Graakjær;2
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Jeanne Bergmansen;0
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Joan Kragh;1
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Jesper Hartøft;0
1. Lolland;3. Holeby;F;SF - Socialistisk Folkeparti;Martin Graff Jørgensen;0
1. Lolland;3. Holeby;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;48
1. Lolland;3. Holeby;H;Borgernes Parti - Lars Boje Mathiesen;John Bo Hansen;4
1. Lolland;3. Holeby;H;Borgernes Parti - Lars Boje Mathiesen;Jacob Harris;10
1. Lolland;3. Holeby;H;Borgernes Parti - Lars Boje Mathiesen;Tim Larsen;0
1. Lolland;3. Holeby;H;Borgernes Parti - Lars Boje Mathiesen;Sanne Pilgaard;2
1. Lolland;3. Holeby;I;Liberal Alliance;Partiliste;46
1. Lolland;3. Holeby;I;Liberal Alliance;Joachim Riis;2
1. Lolland;3. Holeby;I;Liberal Alliance;Pernille Vermund;8
1. Lolland;3. Holeby;I;Liberal Alliance;Lars-Christian Brask;0
1. Lolland;3. Holeby;I;Liberal Alliance;Mads Brenøe;1
1. Lolland;3. Holeby;I;Liberal Alliance;Martin Mickey Pedersen;3
1. Lolland;3. Holeby;I;Liberal Alliance;Frederik Grünfeld;0
1. Lolland;3. Holeby;I;Liberal Alliance;Michael Rask;0
1. Lolland;3. Holeby;I;Liberal Alliance;Sandra Skalvig;2
1. Lolland;3. Holeby;I;Liberal Alliance;Nicolai Sandager;0
1. Lolland;3. Holeby;I;Liberal Alliance;Henrik B. Dynesen;0
1. Lolland;3. Holeby;I;Liberal Alliance;Julie Memborg;1
1. Lolland;3. Holeby;I;Liberal Alliance;Steffen Friis;0
1. Lolland;3. Holeby;I;Liberal Alliance;Carsten Abildtrup Ranum;0
1. Lolland;3. Holeby;I;Liberal Alliance;Frederik Max Krag;0
1. Lolland;3. Holeby;I;Liberal Alliance;Elva Bille Klem;0
1. Lolland;3. Holeby;I;Liberal Alliance;Susan H. Møller;1
1. Lolland;3. Holeby;I;Liberal Alliance;Ulrik Lassen;0
1. Lolland;3. Holeby;I;Liberal Alliance;Brian Prehn;0
1. Lolland;3. Holeby;I;Liberal Alliance;Nikolaj Brink Olsen;0
1. Lolland;3. Holeby;I;Liberal Alliance;Kasper Schneider;0
1. Lolland;3. Holeby;M;Moderaterne;Partiliste;25
1. Lolland;3. Holeby;M;Moderaterne;Charlotte Bagge;6
1. Lolland;3. Holeby;M;Moderaterne;Lars Løkke Rasmussen;33
1. Lolland;3. Holeby;M;Moderaterne;Mogens Haugaard;0
1. Lolland;3. Holeby;M;Moderaterne;Brian Perri;0
1. Lolland;3. Holeby;M;Moderaterne;Frida Qvist Kristensen;0
1. Lolland;3. Holeby;M;Moderaterne;Mia Linda Møller;1
1. Lolland;3. Holeby;M;Moderaterne;Kasper Nygaard;0
1. Lolland;3. Holeby;M;Moderaterne;Jan Carlsen;0
1. Lolland;3. Holeby;O;Dansk Folkeparti;Partiliste;75
1. Lolland;3. Holeby;O;Dansk Folkeparti;Morten Messerschmidt;138
1. Lolland;3. Holeby;O;Dansk Folkeparti;Søren Lund Hansen;2
1. Lolland;3. Holeby;O;Dansk Folkeparti;Julie Jacobsen;1
1. Lolland;3. Holeby;O;Dansk Folkeparti;Anders Bork;1
1. Lolland;3. Holeby;O;Dansk Folkeparti;Jacob Bentsen;1
1. Lolland;3. Holeby;O;Dansk Folkeparti;Henrik Brodersen;0
1. Lolland;3. Holeby;O;Dansk Folkeparti;Jan Herskov;1
1. Lolland;3. Holeby;O;Dansk Folkeparti;Malte Larsen;4
1. Lolland;3. Holeby;O;Dansk Folkeparti;Tanja Glückstadt;2
1. Lolland;3. Holeby;O;Dansk Folkeparti;Simon Hampe;3
1. Lolland;3. Holeby;O;Dansk Folkeparti;Michael Pihl;0
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Partiliste;27
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Michael Schjelde;3
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Christian Friis Bach;3
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Claus Bakke;1
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Morten Dahlin;2
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Marcus Danielsson;0
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Louise Elholm;0
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Rasmus Hylleberg;2
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Jacob Jensen;3
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Thorbern Alexander Klingert;0
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Iben Krog;60
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Tina Mandrup;0
1. Lolland;3. Holeby;V;Venstre, Danmarks Liberale Parti;Josefine Paaske;0
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;96
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;John Brill Engkebølle;11
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Christian Wibholm;9
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Bob Richard Nielsen;0
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Peter Skaarup;3
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Benny Damgaard;58
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Dina Person;3
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Martin Rahn Johansen;0
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Susie Jessen;4
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Brian Mørch;0
1. Lolland;3. Holeby;Æ;Danmarksdemokraterne - Inger Støjberg;Michael Rosenmark;2
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Partiliste;26
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Kevin Alex Rasmussen;1
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Eva Flyvholm;5
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Louis Jacobsen;1
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Ludmila Plenge;2
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Jonas Paludan;0
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Bruno Jerup;0
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Birgit Gedionsen;0
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Karen Thestrup Clausen;0
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Peter Roswall;0
1. Lolland;3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Helena Hedegaard Udsen;0
1. Lolland;3. Holeby;Å;Alternativet;Partiliste;9
1. Lolland;3. Holeby;Å;Alternativet;Sascha Faxe;0
1. Lolland;3. Holeby;Å;Alternativet;Jacob Antvorskov;0
1. Lolland;3. Holeby;Å;Alternativet;Elise Sydendal;6
1. Lolland;3. Holeby;Å;Alternativet;Mette Friis;2
1. Lolland;3. Holeby;Å;Alternativet;Valentina Crast;1
1. Lolland;3. Holeby;Å;Alternativet;Allan Hansen Lindemark;0
1. Lolland;3. Holeby;Å;Alternativet;Lars König;0
1. Lolland;3. Holeby;Å;Alternativet;Isabella Apelroth;0
1. Lolland;3. Holeby;Å;Alternativet;Yurdal Cicek;1
1. Lolland;3. Holeby;Å;Alternativet;Line Gessø;0
1. Lolland;3. Holeby;Å;Alternativet;Liselotte Katarina Rotfeld;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Partiliste;66
1. Lolland;8. Sandby;A;Socialdemokratiet;Kasper Roug;58
1. Lolland;8. Sandby;A;Socialdemokratiet;Valdemar Alban;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Trine Birk Andersen;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Kaare Dybvad Bek;1
1. Lolland;8. Sandby;A;Socialdemokratiet;Kanishka Dastageer;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Magnus Heunicke;9
1. Lolland;8. Sandby;A;Socialdemokratiet;Julie Kølskov;4
1. Lolland;8. Sandby;A;Socialdemokratiet;Rasmus Horn Langhoff;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Tanja Larsson;1
1. Lolland;8. Sandby;A;Socialdemokratiet;Carl Emil Lind;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Filiz Sarah Thunø;0
1. Lolland;8. Sandby;A;Socialdemokratiet;Frederik Vad;1
1. Lolland;8. Sandby;B;Radikale Venstre;Partiliste;2
1. Lolland;8. Sandby;B;Radikale Venstre;Kristian Stokholm;0
1. Lolland;8. Sandby;B;Radikale Venstre;Zenia Stampe;0
1. Lolland;8. Sandby;B;Radikale Venstre;Jeppe Fransson;0
1. Lolland;8. Sandby;B;Radikale Venstre;Edris Qasimi;0
1. Lolland;8. Sandby;B;Radikale Venstre;Sofie Holm;0
1. Lolland;8. Sandby;B;Radikale Venstre;Line Krogh Lay;0
1. Lolland;8. Sandby;B;Radikale Venstre;Mette Hvid Brockmann;0
1. Lolland;8. Sandby;B;Radikale Venstre;Helena Tjørnelund Christensen;0
1. Lolland;8. Sandby;B;Radikale Venstre;Jeppe Trolle;0
1. Lolland;8. Sandby;B;Radikale Venstre;Troels Brandt;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Partiliste;9
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Henrik Jacobsen;3
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Jane Christensen;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Ida Dyhr;1
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Barbara Engelstoft;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Silas Ipsen;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Ditte Keidser;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Marcus Knuth;9
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Rune Kristensen;2
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Vilhelm Møller;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Victoria Helene Olsen;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Mads Ramstedt;0
1. Lolland;8. Sandby;C;Det Konservative Folkeparti;Jacob Stryhn;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Partiliste;12
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Pia Olsen Dyhr;20
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Astrid Carøe;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Anne Valentina Berthelsen;5
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Mads Olsen;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Kristine Amalie Rostgård;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Claus Jørgensen;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Ali Yahya;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Michael Graakjær;1
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Jeanne Bergmansen;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Joan Kragh;2
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Jesper Hartøft;0
1. Lolland;8. Sandby;F;SF - Socialistisk Folkeparti;Martin Graff Jørgensen;0
1. Lolland;8. Sandby;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;25
