Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Struer;1. Lemvig;A;Socialdemokratiet;Partiliste;598
1. Struer;1. Lemvig;A;Socialdemokratiet;Anders Andreasen;95
1. Struer;1. Lemvig;A;Socialdemokratiet;Vinnie Borbjerg;11
1. Struer;1. Lemvig;A;Socialdemokratiet;Lars Fibæk;6
1. Struer;1. Lemvig;A;Socialdemokratiet;Katrine Evelyn Jensen;13
1. Struer;1. Lemvig;A;Socialdemokratiet;Mogens Jensen;48
1. Struer;1. Lemvig;A;Socialdemokratiet;Lise Jørgensen;3
1. Struer;1. Lemvig;A;Socialdemokratiet;Kasper B.G. Lauritsen;11
1. Struer;1. Lemvig;A;Socialdemokratiet;Eva Borchorst Mejnertz;4
1. Struer;1. Lemvig;A;Socialdemokratiet;Anne Paulin;78
1. Struer;1. Lemvig;A;Socialdemokratiet;Peter Kempf Pedersen;0
1. Struer;1. Lemvig;A;Socialdemokratiet;Per Kamp Stefansen;1
1. Struer;1. Lemvig;B;Radikale Venstre;Partiliste;73
1. Struer;1. Lemvig;B;Radikale Venstre;Peter Vestergaard;22
1. Struer;1. Lemvig;B;Radikale Venstre;Johan Brødsgaard;5
1. Struer;1. Lemvig;B;Radikale Venstre;Philip Vivet;11
1. Struer;1. Lemvig;B;Radikale Venstre;Kim Pagels;0
1. Struer;1. Lemvig;B;Radikale Venstre;Casper Hindkjær;1
1. Struer;1. Lemvig;B;Radikale Venstre;Lone Kjær Hein;3
1. Struer;1. Lemvig;B;Radikale Venstre;Hanne Frølund;3
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Partiliste;77
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Simon Højer;4
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Dina Andersen-Raabjerg;24
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Lise Bertelsen;16
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Michael Grove;1
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Marianne Karlsmose;23
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Siff Tang Lassen;3
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Gorm Hoff Lauridsen;1
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Jørgen Christian Pedersen;0
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Lennart Qvist;2
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Lau Sørensen;2
1. Struer;1. Lemvig;C;Det Konservative Folkeparti;Nicklas Verne;0
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Partiliste;149
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Signe Munk;149
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Nils Brøgger;85
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;2
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Bente Refslund;3
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Anders Bøge;2
1. Struer;1. Lemvig;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;0
1. Struer;1. Lemvig;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;59
1. Struer;1. Lemvig;H;Borgernes Parti - Lars Boje Mathiesen;Helge K. Frandsen;12
1. Struer;1. Lemvig;H;Borgernes Parti - Lars Boje Mathiesen;Jes Halfdan;5
1. Struer;1. Lemvig;H;Borgernes Parti - Lars Boje Mathiesen;Maria Enemark;3
1. Struer;1. Lemvig;I;Liberal Alliance;Partiliste;198
1. Struer;1. Lemvig;I;Liberal Alliance;Thorbjørn Jacobsen;41
1. Struer;1. Lemvig;I;Liberal Alliance;Carsten Bach;17
1. Struer;1. Lemvig;I;Liberal Alliance;Helle Jensen;4
1. Struer;1. Lemvig;I;Liberal Alliance;Svend Stein Olsen;0
1. Struer;1. Lemvig;I;Liberal Alliance;Steffen Troldtoft;0
1. Struer;1. Lemvig;I;Liberal Alliance;Michael Valbjørn;0
1. Struer;1. Lemvig;I;Liberal Alliance;Ragnar Dixen;0
1. Struer;1. Lemvig;I;Liberal Alliance;Iben Forum Jeppesen;0
1. Struer;1. Lemvig;I;Liberal Alliance;Keld Lorenzen;1
1. Struer;1. Lemvig;I;Liberal Alliance;Annette Sofia Skotte;0
1. Struer;1. Lemvig;I;Liberal Alliance;Kevin Possekel;0
1. Struer;1. Lemvig;M;Moderaterne;Partiliste;97
1. Struer;1. Lemvig;M;Moderaterne;Morten E.G. Brautsch;9
1. Struer;1. Lemvig;M;Moderaterne;Martin Sanderhoff;3
1. Struer;1. Lemvig;M;Moderaterne;Michael Nielsen;1
1. Struer;1. Lemvig;M;Moderaterne;Jeppe von Berg;2
1. Struer;1. Lemvig;O;Dansk Folkeparti;Partiliste;178
1. Struer;1. Lemvig;O;Dansk Folkeparti;Søren Boel Olesen;31
1. Struer;1. Lemvig;O;Dansk Folkeparti;Knud Nielsen;3
1. Struer;1. Lemvig;O;Dansk Folkeparti;Mikael Würtz;2
1. Struer;1. Lemvig;O;Dansk Folkeparti;Lone Langballe;17
1. Struer;1. Lemvig;O;Dansk Folkeparti;Michelle Sundahl;5
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Partiliste;55
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Erik Flyvholm;1334
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Gert Bækgaard;0
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;64
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Søren Gade;56
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Ralf Høgedal;2
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Morten Høgh;0
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Trine Jepsen;6
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;3
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Majbrit Nørgaard;0
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Kasper Thomassen;0
1. Struer;1. Lemvig;V;Venstre, Danmarks Liberale Parti;Frederik Houmann Thuesen;1
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;322
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Marcus Juul Grønbæk;8
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Mads Fuglede;63
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Betina Kastbjerg;22
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Morten Vehl Revsbeck;3
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Dennis Flydtkjær;37
1. Struer;1. Lemvig;Æ;Danmarksdemokraterne - Inger Støjberg;Vivi Altenburg;2
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Partiliste;53
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Damian Hartvig Mathiesen;5
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Torfing;8
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;8
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Christian Juhl;2
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;2
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Henning Bo Madsen;0
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Henning Lindberg;0
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Jacob Abildgaard;0
1. Struer;1. Lemvig;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;0
1. Struer;1. Lemvig;Å;Alternativet;Partiliste;20
1. Struer;1. Lemvig;Å;Alternativet;Steffen Tolstrup;2
1. Struer;1. Lemvig;Å;Alternativet;Didde Krabbe Johannesen;1
1. Struer;1. Lemvig;Å;Alternativet;Lina Sikora Christiansen;1
1. Struer;1. Lemvig;Å;Alternativet;Nicklas Stampe Raabjerg;1
1. Struer;1. Lemvig;Å;Alternativet;Signe Sofie Larsen;1
1. Struer;1. Lemvig;Å;Alternativet;Peter Bilgrav;2
1. Struer;1. Lemvig;(Uden for parti);(Uden for parti);Knud Gaarn-Larsen;3
1. Struer;1. Struer;A;Socialdemokratiet;Partiliste;879
1. Struer;1. Struer;A;Socialdemokratiet;Anders Andreasen;130
1. Struer;1. Struer;A;Socialdemokratiet;Vinnie Borbjerg;23
1. Struer;1. Struer;A;Socialdemokratiet;Lars Fibæk;7
1. Struer;1. Struer;A;Socialdemokratiet;Katrine Evelyn Jensen;25
1. Struer;1. Struer;A;Socialdemokratiet;Mogens Jensen;100
1. Struer;1. Struer;A;Socialdemokratiet;Lise Jørgensen;5
1. Struer;1. Struer;A;Socialdemokratiet;Kasper B.G. Lauritsen;24
1. Struer;1. Struer;A;Socialdemokratiet;Eva Borchorst Mejnertz;8
1. Struer;1. Struer;A;Socialdemokratiet;Anne Paulin;85
1. Struer;1. Struer;A;Socialdemokratiet;Peter Kempf Pedersen;0
1. Struer;1. Struer;A;Socialdemokratiet;Per Kamp Stefansen;2
1. Struer;1. Struer;B;Radikale Venstre;Partiliste;74
1. Struer;1. Struer;B;Radikale Venstre;Peter Vestergaard;42
1. Struer;1. Struer;B;Radikale Venstre;Johan Brødsgaard;3
1. Struer;1. Struer;B;Radikale Venstre;Philip Vivet;7
1. Struer;1. Struer;B;Radikale Venstre;Kim Pagels;2
1. Struer;1. Struer;B;Radikale Venstre;Casper Hindkjær;1
1. Struer;1. Struer;B;Radikale Venstre;Lone Kjær Hein;10
1. Struer;1. Struer;B;Radikale Venstre;Hanne Frølund;2
1. Struer;1. Struer;C;Det Konservative Folkeparti;Partiliste;95
1. Struer;1. Struer;C;Det Konservative Folkeparti;Simon Højer;6
1. Struer;1. Struer;C;Det Konservative Folkeparti;Dina Andersen-Raabjerg;39
1. Struer;1. Struer;C;Det Konservative Folkeparti;Lise Bertelsen;26
1. Struer;1. Struer;C;Det Konservative Folkeparti;Michael Grove;2
1. Struer;1. Struer;C;Det Konservative Folkeparti;Marianne Karlsmose;18
1. Struer;1. Struer;C;Det Konservative Folkeparti;Siff Tang Lassen;2
1. Struer;1. Struer;C;Det Konservative Folkeparti;Gorm Hoff Lauridsen;0
1. Struer;1. Struer;C;Det Konservative Folkeparti;Jørgen Christian Pedersen;1
1. Struer;1. Struer;C;Det Konservative Folkeparti;Lennart Qvist;2
1. Struer;1. Struer;C;Det Konservative Folkeparti;Lau Sørensen;2
1. Struer;1. Struer;C;Det Konservative Folkeparti;Nicklas Verne;1
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Partiliste;205
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Signe Munk;216
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Nils Brøgger;123
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;6
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Bente Refslund;1
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Anders Bøge;0
1. Struer;1. Struer;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;6
1. Struer;1. Struer;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;94
1. Struer;1. Struer;H;Borgernes Parti - Lars Boje Mathiesen;Helge K. Frandsen;13
1. Struer;1. Struer;H;Borgernes Parti - Lars Boje Mathiesen;Jes Halfdan;14
1. Struer;1. Struer;H;Borgernes Parti - Lars Boje Mathiesen;Maria Enemark;6
1. Struer;1. Struer;I;Liberal Alliance;Partiliste;294
1. Struer;1. Struer;I;Liberal Alliance;Thorbjørn Jacobsen;122
1. Struer;1. Struer;I;Liberal Alliance;Carsten Bach;14
1. Struer;1. Struer;I;Liberal Alliance;Helle Jensen;8
1. Struer;1. Struer;I;Liberal Alliance;Svend Stein Olsen;2
1. Struer;1. Struer;I;Liberal Alliance;Steffen Troldtoft;0
1. Struer;1. Struer;I;Liberal Alliance;Michael Valbjørn;2
1. Struer;1. Struer;I;Liberal Alliance;Ragnar Dixen;2
1. Struer;1. Struer;I;Liberal Alliance;Iben Forum Jeppesen;0
1. Struer;1. Struer;I;Liberal Alliance;Keld Lorenzen;0
1. Struer;1. Struer;I;Liberal Alliance;Annette Sofia Skotte;3
1. Struer;1. Struer;I;Liberal Alliance;Kevin Possekel;0
1. Struer;1. Struer;M;Moderaterne;Partiliste;179
1. Struer;1. Struer;M;Moderaterne;Morten E.G. Brautsch;30
1. Struer;1. Struer;M;Moderaterne;Martin Sanderhoff;4
1. Struer;1. Struer;M;Moderaterne;Michael Nielsen;6
1. Struer;1. Struer;M;Moderaterne;Jeppe von Berg;1
1. Struer;1. Struer;O;Dansk Folkeparti;Partiliste;306
1. Struer;1. Struer;O;Dansk Folkeparti;Søren Boel Olesen;56
1. Struer;1. Struer;O;Dansk Folkeparti;Knud Nielsen;5
1. Struer;1. Struer;O;Dansk Folkeparti;Mikael Würtz;4
1. Struer;1. Struer;O;Dansk Folkeparti;Lone Langballe;15
1. Struer;1. Struer;O;Dansk Folkeparti;Michelle Sundahl;14
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Partiliste;130
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Erik Flyvholm;319
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Gert Bækgaard;0
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;138
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Søren Gade;120
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Ralf Høgedal;6
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Morten Høgh;0
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Trine Jepsen;20
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;4
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Majbrit Nørgaard;1
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Kasper Thomassen;0
1. Struer;1. Struer;V;Venstre, Danmarks Liberale Parti;Frederik Houmann Thuesen;4
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;271
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Marcus Juul Grønbæk;11
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Mads Fuglede;42
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Betina Kastbjerg;15
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Morten Vehl Revsbeck;2
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Dennis Flydtkjær;43
1. Struer;1. Struer;Æ;Danmarksdemokraterne - Inger Støjberg;Vivi Altenburg;4
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Partiliste;82
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Damian Hartvig Mathiesen;4
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Torfing;11
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;7
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Christian Juhl;4
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;0
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Henning Bo Madsen;1
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Henning Lindberg;0
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Jacob Abildgaard;0
1. Struer;1. Struer;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;2
1. Struer;1. Struer;Å;Alternativet;Partiliste;34
1. Struer;1. Struer;Å;Alternativet;Steffen Tolstrup;3
1. Struer;1. Struer;Å;Alternativet;Didde Krabbe Johannesen;0
1. Struer;1. Struer;Å;Alternativet;Lina Sikora Christiansen;0
1. Struer;1. Struer;Å;Alternativet;Nicklas Stampe Raabjerg;4
1. Struer;1. Struer;Å;Alternativet;Signe Sofie Larsen;3
1. Struer;1. Struer;Å;Alternativet;Peter Bilgrav;5
1. Struer;1. Struer;(Uden for parti);(Uden for parti);Knud Gaarn-Larsen;1
1. Struer;2. Gimsing;A;Socialdemokratiet;Partiliste;231
1. Struer;2. Gimsing;A;Socialdemokratiet;Anders Andreasen;33
1. Struer;2. Gimsing;A;Socialdemokratiet;Vinnie Borbjerg;2
1. Struer;2. Gimsing;A;Socialdemokratiet;Lars Fibæk;2
1. Struer;2. Gimsing;A;Socialdemokratiet;Katrine Evelyn Jensen;8
1. Struer;2. Gimsing;A;Socialdemokratiet;Mogens Jensen;23
1. Struer;2. Gimsing;A;Socialdemokratiet;Lise Jørgensen;2
1. Struer;2. Gimsing;A;Socialdemokratiet;Kasper B.G. Lauritsen;6
1. Struer;2. Gimsing;A;Socialdemokratiet;Eva Borchorst Mejnertz;2
1. Struer;2. Gimsing;A;Socialdemokratiet;Anne Paulin;28
1. Struer;2. Gimsing;A;Socialdemokratiet;Peter Kempf Pedersen;0
1. Struer;2. Gimsing;A;Socialdemokratiet;Per Kamp Stefansen;0
1. Struer;2. Gimsing;B;Radikale Venstre;Partiliste;19
1. Struer;2. Gimsing;B;Radikale Venstre;Peter Vestergaard;13
1. Struer;2. Gimsing;B;Radikale Venstre;Johan Brødsgaard;0
1. Struer;2. Gimsing;B;Radikale Venstre;Philip Vivet;2
1. Struer;2. Gimsing;B;Radikale Venstre;Kim Pagels;0
1. Struer;2. Gimsing;B;Radikale Venstre;Casper Hindkjær;0
1. Struer;2. Gimsing;B;Radikale Venstre;Lone Kjær Hein;1
1. Struer;2. Gimsing;B;Radikale Venstre;Hanne Frølund;0
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Partiliste;27
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Simon Højer;3
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Dina Andersen-Raabjerg;9
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Lise Bertelsen;9
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Michael Grove;1
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Marianne Karlsmose;3
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Siff Tang Lassen;0
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Gorm Hoff Lauridsen;0
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Jørgen Christian Pedersen;0
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Lennart Qvist;1
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Lau Sørensen;3
1. Struer;2. Gimsing;C;Det Konservative Folkeparti;Nicklas Verne;1
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Partiliste;52
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Signe Munk;70
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Nils Brøgger;26
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Emma Thorup Jacobsen;0
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Bente Refslund;0
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Anders Bøge;1
1. Struer;2. Gimsing;F;SF - Socialistisk Folkeparti;Niels Kristian Larsen;1
1. Struer;2. Gimsing;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;23
1. Struer;2. Gimsing;H;Borgernes Parti - Lars Boje Mathiesen;Helge K. Frandsen;3
1. Struer;2. Gimsing;H;Borgernes Parti - Lars Boje Mathiesen;Jes Halfdan;5
1. Struer;2. Gimsing;H;Borgernes Parti - Lars Boje Mathiesen;Maria Enemark;4
1. Struer;2. Gimsing;I;Liberal Alliance;Partiliste;108
1. Struer;2. Gimsing;I;Liberal Alliance;Thorbjørn Jacobsen;47
1. Struer;2. Gimsing;I;Liberal Alliance;Carsten Bach;4
1. Struer;2. Gimsing;I;Liberal Alliance;Helle Jensen;6
1. Struer;2. Gimsing;I;Liberal Alliance;Svend Stein Olsen;0
1. Struer;2. Gimsing;I;Liberal Alliance;Steffen Troldtoft;0
1. Struer;2. Gimsing;I;Liberal Alliance;Michael Valbjørn;0
1. Struer;2. Gimsing;I;Liberal Alliance;Ragnar Dixen;0
1. Struer;2. Gimsing;I;Liberal Alliance;Iben Forum Jeppesen;0
1. Struer;2. Gimsing;I;Liberal Alliance;Keld Lorenzen;0
1. Struer;2. Gimsing;I;Liberal Alliance;Annette Sofia Skotte;1
1. Struer;2. Gimsing;I;Liberal Alliance;Kevin Possekel;0
1. Struer;2. Gimsing;M;Moderaterne;Partiliste;65
1. Struer;2. Gimsing;M;Moderaterne;Morten E.G. Brautsch;3
1. Struer;2. Gimsing;M;Moderaterne;Martin Sanderhoff;0
1. Struer;2. Gimsing;M;Moderaterne;Michael Nielsen;4
1. Struer;2. Gimsing;M;Moderaterne;Jeppe von Berg;0
1. Struer;2. Gimsing;O;Dansk Folkeparti;Partiliste;77
1. Struer;2. Gimsing;O;Dansk Folkeparti;Søren Boel Olesen;9
1. Struer;2. Gimsing;O;Dansk Folkeparti;Knud Nielsen;0
1. Struer;2. Gimsing;O;Dansk Folkeparti;Mikael Würtz;1
1. Struer;2. Gimsing;O;Dansk Folkeparti;Lone Langballe;7
1. Struer;2. Gimsing;O;Dansk Folkeparti;Michelle Sundahl;2
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Partiliste;36
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Erik Flyvholm;80
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Gert Bækgaard;0
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Thomas Danielsen;49
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Søren Gade;20
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Ralf Høgedal;0
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Morten Høgh;0
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Trine Jepsen;4
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Jarl Matthiesen;2
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Majbrit Nørgaard;0
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Kasper Thomassen;0
1. Struer;2. Gimsing;V;Venstre, Danmarks Liberale Parti;Frederik Houmann Thuesen;2
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;95
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Marcus Juul Grønbæk;3
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Mads Fuglede;13
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Betina Kastbjerg;2
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Morten Vehl Revsbeck;1
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Dennis Flydtkjær;12
1. Struer;2. Gimsing;Æ;Danmarksdemokraterne - Inger Støjberg;Vivi Altenburg;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Partiliste;14
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Damian Hartvig Mathiesen;1
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Torfing;2
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Stine Ry Andersen;1
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Christian Juhl;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Aksel Rosager Johansen;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Henning Bo Madsen;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Henning Lindberg;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Jacob Abildgaard;0
1. Struer;2. Gimsing;Ø;Enhedslisten - De Rød-Grønne;Lars Dohn;0
1. Struer;2. Gimsing;Å;Alternativet;Partiliste;10
1. Struer;2. Gimsing;Å;Alternativet;Steffen Tolstrup;0
1. Struer;2. Gimsing;Å;Alternativet;Didde Krabbe Johannesen;1
1. Struer;2. Gimsing;Å;Alternativet;Lina Sikora Christiansen;0
1. Struer;2. Gimsing;Å;Alternativet;Nicklas Stampe Raabjerg;0
1. Struer;2. Gimsing;Å;Alternativet;Signe Sofie Larsen;0
1. Struer;2. Gimsing;Å;Alternativet;Peter Bilgrav;0
1. Struer;2. Gimsing;(Uden for parti);(Uden for parti);Knud Gaarn-Larsen;3
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Partiliste;152
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Anders Andreasen;18
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Vinnie Borbjerg;3
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Lars Fibæk;0
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Katrine Evelyn Jensen;7
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Mogens Jensen;16
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Lise Jørgensen;3
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Kasper B.G. Lauritsen;5
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Eva Borchorst Mejnertz;2
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Anne Paulin;13
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Peter Kempf Pedersen;0
1. Struer;2. Nørre Nissum;A;Socialdemokratiet;Per Kamp Stefansen;0
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Partiliste;27
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Peter Vestergaard;6
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Johan Brødsgaard;0
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Philip Vivet;0
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Kim Pagels;0
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Casper Hindkjær;2
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Lone Kjær Hein;4
1. Struer;2. Nørre Nissum;B;Radikale Venstre;Hanne Frølund;0
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Partiliste;32
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Simon Højer;0
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Dina Andersen-Raabjerg;19
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Lise Bertelsen;4
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Michael Grove;0
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Marianne Karlsmose;7
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Siff Tang Lassen;0
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Gorm Hoff Lauridsen;0
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Jørgen Christian Pedersen;1
1. Struer;2. Nørre Nissum;C;Det Konservative Folkeparti;Lennart Qvist;0
