Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Partiliste;344
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Peder Key Kristiansen;587
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Kiki Bille Bach;5
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Mette Frederiksen;441
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Ane Halsboe-Jørgensen;40
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Per Husted;6
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Thomas Klimek;15
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Simon Kollerup;11
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Flemming Møller Mortensen;9
1. Frederikshavn;1. Skagen;A;Socialdemokratiet;Morten Ryom;3
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Partiliste;47
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Marie Wandel;4
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Carsten Bedsted;5
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Steffen Holme Helledie;0
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Jacob Robsøe;2
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Pia Elberg;2
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Dorthe Kerschus;0
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Steen Asgeir Petersen;0
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Michael Portefee P. Lex;0
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Susanne Krebs;2
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Torsten Wetche;3
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Emma Biørn Tretow-Fish;0
1. Frederikshavn;1. Skagen;B;Radikale Venstre;Gorm Simonsen;0
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Partiliste;79
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Per Larsen;78
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Lene Burchardt;9
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;René Flou;1
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Laura Holm;4
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Søren Homann;5
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Dorthe Pedersen;0
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Sofie Therese Svendsen;6
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Stine Thier-Andersen;1
1. Frederikshavn;1. Skagen;C;Det Konservative Folkeparti;Gabriel Aaen;0
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Partiliste;115
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Christina Lykke;130
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;4
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Melina Andersen;5
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;2
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Benjamin Christensen;18
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Morten Bo Bertelsen;1
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Peder Larsen;1
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
1. Frederikshavn;1. Skagen;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;0
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;87
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;John Bjerg;7
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;Niels Christensen;4
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;Arne Hyldgaard;3
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;Paulina Laparil;7
1. Frederikshavn;1. Skagen;H;Borgernes Parti - Lars Boje Mathiesen;Ib Poulsen;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Partiliste;255
1. Frederikshavn;1. Skagen;I;Liberal Alliance;HP Beck;5
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Sólbjørg Jakobsen;63
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Kenneth Skatka Hammer;6
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Anders Peter Hansen;3
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Kim Gaarsdahl;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Bo Ritterbusch;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Mark Hellerup;2
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Kresten Solvang Larsen;1
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Thomas Heuniche;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Jimmy Abel Nielsen;1
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Frederik Blicher Pedersen;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Claus Beck;3
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Dan Gaardboe Rueskov;2
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Thomas Christiansen;0
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Sara Tvilling;7
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Rikke Olssen;2
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Peter Larsen;1
1. Frederikshavn;1. Skagen;I;Liberal Alliance;Lukas Vestergaard;2
1. Frederikshavn;1. Skagen;M;Moderaterne;Partiliste;222
1. Frederikshavn;1. Skagen;M;Moderaterne;Mohammad Rona;13
1. Frederikshavn;1. Skagen;M;Moderaterne;Line Randa;8
1. Frederikshavn;1. Skagen;M;Moderaterne;Nikolaj C. Andersen;6
1. Frederikshavn;1. Skagen;M;Moderaterne;Morten Arvidsson;14
1. Frederikshavn;1. Skagen;M;Moderaterne;Ditte Ravn Kaagaard;4
1. Frederikshavn;1. Skagen;M;Moderaterne;Thomas Skovgaard;3
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Partiliste;306
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Anders Vistisen;61
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Danny Rosenkilde;9
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Thomas Hjort;21
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Jørgen Hammer Sørensen;2
1. Frederikshavn;1. Skagen;O;Dansk Folkeparti;Emma Houe Mølgaard;14
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Partiliste;160
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Niels H. Bünemann;91
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Hans Jørgen Adamsen;1
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Mikkel Bisgaard;2
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;113
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;139
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Anita Vivi Lilholt;3
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;10
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Phillip Sperling;3
1. Frederikshavn;1. Skagen;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;10
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;156
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Kristian Bøgsted;61
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Inger Støjberg;326
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Claus Skovmose;3
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Frederik Storm;4
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Liselotte Lynge;0
1. Frederikshavn;1. Skagen;Æ;Danmarksdemokraterne - Inger Støjberg;Kim Edberg Andersen;19
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Partiliste;51
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Runa Friis Hansen;13
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;22
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Lasse Olsen;0
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Filippa Emilie Vittrup;6
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;1
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Christina Eilers;2
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Hans Jensen;0
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Lasse Mejer Petersen;0
1. Frederikshavn;1. Skagen;Ø;Enhedslisten - De Rød-Grønne;Ulrik Appel;0
1. Frederikshavn;1. Skagen;Å;Alternativet;Partiliste;28
1. Frederikshavn;1. Skagen;Å;Alternativet;Anna Bjerre;6
1. Frederikshavn;1. Skagen;Å;Alternativet;Emil Sloth;2
1. Frederikshavn;1. Skagen;Å;Alternativet;Anette Jensen Smith;4
1. Frederikshavn;1. Skagen;Å;Alternativet;Anne-Marie Hemmeth;2
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Partiliste;103
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Peder Key Kristiansen;54
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Kiki Bille Bach;3
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Mette Frederiksen;132
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Ane Halsboe-Jørgensen;27
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Per Husted;5
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Thomas Klimek;11
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Simon Kollerup;7
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Flemming Møller Mortensen;4
1. Frederikshavn;2. Ålbæk;A;Socialdemokratiet;Morten Ryom;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Partiliste;11
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Marie Wandel;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Carsten Bedsted;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Steffen Holme Helledie;1
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Jacob Robsøe;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Pia Elberg;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Dorthe Kerschus;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Steen Asgeir Petersen;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Michael Portefee P. Lex;0
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Susanne Krebs;2
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Torsten Wetche;2
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Emma Biørn Tretow-Fish;1
1. Frederikshavn;2. Ålbæk;B;Radikale Venstre;Gorm Simonsen;0
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Partiliste;30
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Per Larsen;33
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Lene Burchardt;0
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;René Flou;0
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Laura Holm;1
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Søren Homann;2
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Dorthe Pedersen;0
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Sofie Therese Svendsen;1
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Stine Thier-Andersen;1
1. Frederikshavn;2. Ålbæk;C;Det Konservative Folkeparti;Gabriel Aaen;1
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Partiliste;41
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Christina Lykke;63
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;3
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Melina Andersen;2
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;0
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Benjamin Christensen;1
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Morten Bo Bertelsen;2
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Peder Larsen;1
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
1. Frederikshavn;2. Ålbæk;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;0
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;16
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;John Bjerg;3
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;Niels Christensen;1
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;Arne Hyldgaard;0
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;Paulina Laparil;1
1. Frederikshavn;2. Ålbæk;H;Borgernes Parti - Lars Boje Mathiesen;Ib Poulsen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Partiliste;57
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;HP Beck;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Sólbjørg Jakobsen;15
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Kenneth Skatka Hammer;2
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Anders Peter Hansen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Kim Gaarsdahl;1
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Bo Ritterbusch;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Mark Hellerup;1
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Kresten Solvang Larsen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Thomas Heuniche;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Jimmy Abel Nielsen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Frederik Blicher Pedersen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Claus Beck;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Dan Gaardboe Rueskov;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Thomas Christiansen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Sara Tvilling;1
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Rikke Olssen;1
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Peter Larsen;0
1. Frederikshavn;2. Ålbæk;I;Liberal Alliance;Lukas Vestergaard;0
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Partiliste;66
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Mohammad Rona;7
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Line Randa;3
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Nikolaj C. Andersen;0
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Morten Arvidsson;6
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Ditte Ravn Kaagaard;2
1. Frederikshavn;2. Ålbæk;M;Moderaterne;Thomas Skovgaard;0
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Partiliste;73
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Anders Vistisen;22
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Danny Rosenkilde;1
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Thomas Hjort;9
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Jørgen Hammer Sørensen;0
1. Frederikshavn;2. Ålbæk;O;Dansk Folkeparti;Emma Houe Mølgaard;0
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Partiliste;44
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Niels H. Bünemann;19
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Hans Jørgen Adamsen;1
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Mikkel Bisgaard;0
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;27
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Preben Bang Henriksen;41
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Anita Vivi Lilholt;1
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Torsten Schack Pedersen;2
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Phillip Sperling;0
1. Frederikshavn;2. Ålbæk;V;Venstre, Danmarks Liberale Parti;Anne Honoré Østergaard;5
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;64
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Kristian Bøgsted;31
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Inger Støjberg;124
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Claus Skovmose;0
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Frederik Storm;0
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Liselotte Lynge;0
1. Frederikshavn;2. Ålbæk;Æ;Danmarksdemokraterne - Inger Støjberg;Kim Edberg Andersen;10
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Partiliste;20
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Runa Friis Hansen;3
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Peder Hvelplund;8
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Lasse Olsen;0
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Filippa Emilie Vittrup;2
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Berit Raldin;0
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Christina Eilers;0
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Hans Jensen;0
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Lasse Mejer Petersen;0
1. Frederikshavn;2. Ålbæk;Ø;Enhedslisten - De Rød-Grønne;Ulrik Appel;0
1. Frederikshavn;2. Ålbæk;Å;Alternativet;Partiliste;9
1. Frederikshavn;2. Ålbæk;Å;Alternativet;Anna Bjerre;5
1. Frederikshavn;2. Ålbæk;Å;Alternativet;Emil Sloth;0
1. Frederikshavn;2. Ålbæk;Å;Alternativet;Anette Jensen Smith;0
1. Frederikshavn;2. Ålbæk;Å;Alternativet;Anne-Marie Hemmeth;0
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Partiliste;50
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Peder Key Kristiansen;19
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Kiki Bille Bach;0
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Mette Frederiksen;83
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Ane Halsboe-Jørgensen;6
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Per Husted;1
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Thomas Klimek;0
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Simon Kollerup;6
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Flemming Møller Mortensen;1
1. Frederikshavn;3. Jerup;A;Socialdemokratiet;Morten Ryom;2
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Partiliste;1
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Marie Wandel;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Carsten Bedsted;2
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Steffen Holme Helledie;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Jacob Robsøe;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Pia Elberg;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Dorthe Kerschus;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Steen Asgeir Petersen;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Michael Portefee P. Lex;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Susanne Krebs;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Torsten Wetche;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Emma Biørn Tretow-Fish;0
1. Frederikshavn;3. Jerup;B;Radikale Venstre;Gorm Simonsen;0
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Partiliste;11
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Per Larsen;7
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Lene Burchardt;2
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;René Flou;0
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Laura Holm;2
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Søren Homann;1
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Dorthe Pedersen;1
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Sofie Therese Svendsen;0
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Stine Thier-Andersen;0
1. Frederikshavn;3. Jerup;C;Det Konservative Folkeparti;Gabriel Aaen;0
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Partiliste;20
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Christina Lykke;26
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Theresa Berg Andersen;1
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Melina Andersen;3
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;0
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Benjamin Christensen;1
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Morten Bo Bertelsen;0
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Peder Larsen;0
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Henning Jørgensen;0
1. Frederikshavn;3. Jerup;F;SF - Socialistisk Folkeparti;Thomas Kjeldsen;0
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;15
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;John Bjerg;2
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;Niels Christensen;1
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;Arne Hyldgaard;0
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;Paulina Laparil;0
1. Frederikshavn;3. Jerup;H;Borgernes Parti - Lars Boje Mathiesen;Ib Poulsen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Partiliste;26
1. Frederikshavn;3. Jerup;I;Liberal Alliance;HP Beck;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Sólbjørg Jakobsen;8
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Kenneth Skatka Hammer;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Anders Peter Hansen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Kim Gaarsdahl;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Bo Ritterbusch;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Mark Hellerup;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Kresten Solvang Larsen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Thomas Heuniche;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Jimmy Abel Nielsen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Frederik Blicher Pedersen;1
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Claus Beck;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Dan Gaardboe Rueskov;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Thomas Christiansen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Sara Tvilling;2
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Rikke Olssen;0
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Peter Larsen;1
1. Frederikshavn;3. Jerup;I;Liberal Alliance;Lukas Vestergaard;0
1. Frederikshavn;3. Jerup;M;Moderaterne;Partiliste;18
1. Frederikshavn;3. Jerup;M;Moderaterne;Mohammad Rona;0
1. Frederikshavn;3. Jerup;M;Moderaterne;Line Randa;4
1. Frederikshavn;3. Jerup;M;Moderaterne;Nikolaj C. Andersen;0
1. Frederikshavn;3. Jerup;M;Moderaterne;Morten Arvidsson;0
1. Frederikshavn;3. Jerup;M;Moderaterne;Ditte Ravn Kaagaard;0
1. Frederikshavn;3. Jerup;M;Moderaterne;Thomas Skovgaard;0
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Partiliste;37
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Anders Vistisen;3
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Danny Rosenkilde;0
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Thomas Hjort;5
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Jørgen Hammer Sørensen;0
1. Frederikshavn;3. Jerup;O;Dansk Folkeparti;Emma Houe Mølgaard;1
1. Frederikshavn;3. Jerup;V;Venstre, Danmarks Liberale Parti;Partiliste;13
1. Frederikshavn;3. Jerup;V;Venstre, Danmarks Liberale Parti;Niels H. Bünemann;6
1. Frederikshavn;3. Jerup;V;Venstre, Danmarks Liberale Parti;Hans Jørgen Adamsen;0
1. Frederikshavn;3. Jerup;V;Venstre, Danmarks Liberale Parti;Mikkel Bisgaard;0
1. Frederikshavn;3. Jerup;V;Venstre, Danmarks Liberale Parti;Marie Bjerre;17
