Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Partiliste;1144
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Nicolai Wammen;544
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Camilla Fabricius;157
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Pia Halkjær;5
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Dorthe Hindborg;6
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Leif Lahn Jensen;24
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Anders Kühnau;71
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Malte Larsen;15
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Thomas Monberg;3
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Louise Stenmann;6
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Erik Særkjær;1
1. Aarhus Syd;1. Frederiksbjerghallerne;A;Socialdemokratiet;Mathias Thybo;6
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Partiliste;911
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Rune Christiansen;27
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Katrine Robsøe;410
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Anne Sophie Callesen;210
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Mathias Sikora;42
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Rikke Christensen;15
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Line Rasmussen;79
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Hanne Roed;21
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Bjarke Jensen;9
1. Aarhus Syd;1. Frederiksbjerghallerne;B;Radikale Venstre;Rabih Azad-Ahmad;11
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Partiliste;478
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Peter Sporleder;53
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Charlotte Green;18
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Michael Faust Horsbøl;0
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Bjørn Jensen;8
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Mona Juul;624
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Anders Krojgaard Lund;14
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Bia Ndamukunda;4
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Viktor Thyregod Sivertsen;8
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Jacob Skjærris;9
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Caroline Svejsø;8
1. Aarhus Syd;1. Frederiksbjerghallerne;C;Det Konservative Folkeparti;Morten Sørensen;5
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Partiliste;1354
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;227
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Sofie Lippert;210
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;69
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Anna Brændemose;90
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;36
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;10
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;12
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Paw Hedegaard Amdisen;18
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Rasmus T. Mortensen;12
1. Aarhus Syd;1. Frederiksbjerghallerne;F;SF - Socialistisk Folkeparti;Carina Sarkkinen;11
1. Aarhus Syd;1. Frederiksbjerghallerne;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;14
1. Aarhus Syd;1. Frederiksbjerghallerne;H;Borgernes Parti - Lars Boje Mathiesen;Lars Boje Mathiesen;51
1. Aarhus Syd;1. Frederiksbjerghallerne;H;Borgernes Parti - Lars Boje Mathiesen;Michael Bang Pedersen;0
1. Aarhus Syd;1. Frederiksbjerghallerne;H;Borgernes Parti - Lars Boje Mathiesen;Viviane Ellasofie Karlsen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Partiliste;291
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Alex Vanopslagh;1145
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Jens Meilvang;11
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Louise Brown;11
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Chris Hvidberg;12
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Niels Povlsgaard;2
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Søren Jensen;10
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Lars Abildskov;6
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Michael Klausen;2
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Kim Møller-Nielsen;5
1. Aarhus Syd;1. Frederiksbjerghallerne;I;Liberal Alliance;Louise Svenstrup;3
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Partiliste;850
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Caroline Stage;138
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Christina Egelund;59
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Sten Larsen;22
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Susan Kronborg;23
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Sara Pernille Jespersen;13
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Peter Have;7
1. Aarhus Syd;1. Frederiksbjerghallerne;M;Moderaterne;Søren Vanting;13
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Partiliste;290
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Nick Zimmermann;35
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Michael Nedersøe;5
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Mercedes Czank;0
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Jens Kannegaard Lundager;2
1. Aarhus Syd;1. Frederiksbjerghallerne;O;Dansk Folkeparti;Nana Harring;13
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Partiliste;437
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;264
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Mathilde Hjort Bressum;127
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Henrik Rejnholt Andersen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Gert Bjerregaard;12
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Emil M. D. Christensen;12
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Louise Høeg;10
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Louise Louring;75
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;33
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Hans Skou;13
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler;6
1. Aarhus Syd;1. Frederiksbjerghallerne;V;Venstre, Danmarks Liberale Parti;Karina Aamann;37
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;107
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Erik Poulsen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Magnus Bigum;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Kristian Skibby;5
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Lone Glarbo;5
1. Aarhus Syd;1. Frederiksbjerghallerne;Æ;Danmarksdemokraterne - Inger Støjberg;Rune Mikkelsen;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Partiliste;846
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Trine Mach;181
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;58
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Edith Vels;152
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Ivanhoe;8
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Martin Laursen;2
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Maria Sørensen;8
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Christina Hedegaard Hansen;2
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Jakob Jensen;2
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;10
1. Aarhus Syd;1. Frederiksbjerghallerne;Ø;Enhedslisten - De Rød-Grønne;Dennis Munk;5
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Partiliste;360
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Torsten Gejl;150
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;82
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Gitte Dreier Jacobsen;12
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Bjørn Olsen;19
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Tina Kjær;15
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Steffen Hedegaard Attermann Brinch;12
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Pernille Skærsø;8
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Kim Sørensen;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Karina Konrad;4
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Anna Calero;3
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Thomas Quist Mortensen;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Lissi Bagge;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Juma Nellemann Kruse;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Tenna Duch Schaldemose;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Marcus Bech Pedersen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Sasja Elkjær Krogsdal;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Mads Damgaard Mortensen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Hanne K. Mortensen;1
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Thomas Due Nielsen;0
1. Aarhus Syd;1. Frederiksbjerghallerne;Å;Alternativet;Thor Clasen Jonasen;5
1. Aarhus Syd;1. Frederiksbjerghallerne;(Uden for parti);(Uden for parti);Søren Skjold Andersen;2
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Partiliste;555
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Nicolai Wammen;237
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Camilla Fabricius;66
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Pia Halkjær;7
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Dorthe Hindborg;5
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Leif Lahn Jensen;16
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Anders Kühnau;60
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Malte Larsen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Thomas Monberg;0
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Louise Stenmann;2
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Erik Særkjær;0
1. Aarhus Syd;2. Folkehuset Ankersgade;A;Socialdemokratiet;Mathias Thybo;5
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Partiliste;305
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Rune Christiansen;15
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Katrine Robsøe;89
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Anne Sophie Callesen;57
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Mathias Sikora;23
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Rikke Christensen;7
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Line Rasmussen;34
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Hanne Roed;13
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Bjarke Jensen;4
1. Aarhus Syd;2. Folkehuset Ankersgade;B;Radikale Venstre;Rabih Azad-Ahmad;23
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Partiliste;178
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Peter Sporleder;15
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Charlotte Green;11
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Michael Faust Horsbøl;0
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Bjørn Jensen;1
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Mona Juul;150
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Anders Krojgaard Lund;7
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Bia Ndamukunda;0
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Viktor Thyregod Sivertsen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Jacob Skjærris;4
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Caroline Svejsø;6
1. Aarhus Syd;2. Folkehuset Ankersgade;C;Det Konservative Folkeparti;Morten Sørensen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Partiliste;618
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Kirsten Normann Andersen;125
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Sofie Lippert;84
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Charlotte Broman Mølbæk;29
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Anna Brændemose;37
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;23
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Søren Lahn Sloth;12
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Morten Siig Henriksen;2
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Paw Hedegaard Amdisen;6
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Rasmus T. Mortensen;6
1. Aarhus Syd;2. Folkehuset Ankersgade;F;SF - Socialistisk Folkeparti;Carina Sarkkinen;6
1. Aarhus Syd;2. Folkehuset Ankersgade;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;17
1. Aarhus Syd;2. Folkehuset Ankersgade;H;Borgernes Parti - Lars Boje Mathiesen;Lars Boje Mathiesen;49
1. Aarhus Syd;2. Folkehuset Ankersgade;H;Borgernes Parti - Lars Boje Mathiesen;Michael Bang Pedersen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;H;Borgernes Parti - Lars Boje Mathiesen;Viviane Ellasofie Karlsen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Partiliste;110
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Alex Vanopslagh;412
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Jens Meilvang;4
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Louise Brown;3
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Chris Hvidberg;2
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Niels Povlsgaard;0
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Søren Jensen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Lars Abildskov;1
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Michael Klausen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Kim Møller-Nielsen;2
1. Aarhus Syd;2. Folkehuset Ankersgade;I;Liberal Alliance;Louise Svenstrup;1
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Partiliste;278
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Caroline Stage;39
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Christina Egelund;27
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Sten Larsen;13
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Susan Kronborg;8
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Sara Pernille Jespersen;7
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Peter Have;2
1. Aarhus Syd;2. Folkehuset Ankersgade;M;Moderaterne;Søren Vanting;3
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Partiliste;181
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Nick Zimmermann;31
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Michael Nedersøe;3
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Mercedes Czank;1
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Jens Kannegaard Lundager;1
1. Aarhus Syd;2. Folkehuset Ankersgade;O;Dansk Folkeparti;Nana Harring;22
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Partiliste;194
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Troels Lund Poulsen;85
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Mathilde Hjort Bressum;55
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Henrik Rejnholt Andersen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Gert Bjerregaard;4
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Emil M. D. Christensen;6
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Louise Høeg;3
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Louise Louring;27
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Erik Veje Rasmussen;5
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Hans Skou;0
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Sebastian Støckler;5
1. Aarhus Syd;2. Folkehuset Ankersgade;V;Venstre, Danmarks Liberale Parti;Karina Aamann;8
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;63
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Erik Poulsen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Magnus Bigum;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Hans Kristian Skibby;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Lone Glarbo;6
1. Aarhus Syd;2. Folkehuset Ankersgade;Æ;Danmarksdemokraterne - Inger Støjberg;Rune Mikkelsen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Partiliste;422
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Trine Mach;98
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Maria Temponeras;23
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Edith Vels;83
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Lisbeth Ivanhoe;4
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Martin Laursen;6
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Maria Sørensen;10
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Christina Hedegaard Hansen;4
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Jakob Jensen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Kristjar Skajaa;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Ø;Enhedslisten - De Rød-Grønne;Dennis Munk;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Partiliste;131
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Torsten Gejl;55
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Nikoline Erbs Hillers-Bendtsen;33
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Gitte Dreier Jacobsen;11
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Bjørn Olsen;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Tina Kjær;3
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Steffen Hedegaard Attermann Brinch;6
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Pernille Skærsø;3
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Kim Sørensen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Karina Konrad;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Anna Calero;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Thomas Quist Mortensen;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Lissi Bagge;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Juma Nellemann Kruse;2
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Tenna Duch Schaldemose;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Marcus Bech Pedersen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Sasja Elkjær Krogsdal;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Mads Damgaard Mortensen;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Hanne K. Mortensen;1
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Thomas Due Nielsen;0
1. Aarhus Syd;2. Folkehuset Ankersgade;Å;Alternativet;Thor Clasen Jonasen;3
1. Aarhus Syd;2. Folkehuset Ankersgade;(Uden for parti);(Uden for parti);Søren Skjold Andersen;1
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Partiliste;626
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Nicolai Wammen;354
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Camilla Fabricius;103
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Pia Halkjær;3
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Dorthe Hindborg;6
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Leif Lahn Jensen;5
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Anders Kühnau;52
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Malte Larsen;11
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Thomas Monberg;2
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Louise Stenmann;0
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Erik Særkjær;0
1. Aarhus Syd;3. Rundhøjhallen, Holme;A;Socialdemokratiet;Mathias Thybo;5
1. Aarhus Syd;3. Rundhøjhallen, Holme;B;Radikale Venstre;Partiliste;195
1. Aarhus Syd;3. Rundhøjhallen, Holme;B;Radikale Venstre;Rune Christiansen;12
