Opstillingskreds;Afstemningsområde;Partibogstav;Partinavn;Navn;Stemmetal
2. Aabenraa;17. Aabenraa Syd;B;Radikale Venstre;Finn Hartvig Nielsen;3
2. Aabenraa;17. Aabenraa Syd;B;Radikale Venstre;Bjarne Lastein;0
2. Aabenraa;17. Aabenraa Syd;B;Radikale Venstre;Barbara Krarup Hansen;0
2. Aabenraa;17. Aabenraa Syd;B;Radikale Venstre;Nicholas Wentworth;3
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Partiliste;73
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Cecilie C. Johannsen;6
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Dan Arnløv;0
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Gitte Eriksen;3
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Christina Foldager;2
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Morten Trillingsgaard Høybye;1
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rasmus Elkjær Larsen;32
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Frederik Bloch Münster;4
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen;0
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Rasmus Sandvej;3
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Jens Langer Schou;0
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Christian Tarbensen;0
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Kristian Thomsen;3
2. Aabenraa;17. Aabenraa Syd;C;Det Konservative Folkeparti;Jannie Boysen Westergaard;1
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Partiliste;127
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;58
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Timm Bøttger;1
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Christian Mutwa Christensen;15
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Magnus Flensborg;1
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Milo Gaarde;3
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Ina Juul Jensen;2
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Jørgen Kvist;0
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Susanne Blegvad Posselt;0
2. Aabenraa;17. Aabenraa Syd;F;SF - Socialistisk Folkeparti;Sofus Teislev;4
2. Aabenraa;17. Aabenraa Syd;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;35
2. Aabenraa;17. Aabenraa Syd;H;Borgernes Parti - Lars Boje Mathiesen;Karsten Byrgesen;4
2. Aabenraa;17. Aabenraa Syd;H;Borgernes Parti - Lars Boje Mathiesen;Jørn Dohrmann;0
2. Aabenraa;17. Aabenraa Syd;H;Borgernes Parti - Lars Boje Mathiesen;Jan Køpke Christensen;4
2. Aabenraa;17. Aabenraa Syd;H;Borgernes Parti - Lars Boje Mathiesen;Nadja Natalie Isaksen;2
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Partiliste;126
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Helena Artmann Andresen;12
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Steffen Larsen;7
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Kim Alexander Jensen;1
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Cecilie Liv Hansen;7
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Christian Jørgensen;0
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Carl Andersen;3
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Helene Lykke;1
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;John Rasmussen;0
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Christian Fini Mosegaard;1
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Troels Simonsen;1
2. Aabenraa;17. Aabenraa Syd;I;Liberal Alliance;Frederik Klakk;11
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Partiliste;115
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Henrik Frandsen;50
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Frida Bruun;18
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Gitte Bjerremand Andersen;3
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Lone Hansen;4
2. Aabenraa;17. Aabenraa Syd;M;Moderaterne;Morten Hell;4
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Partiliste;127
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Peter Kofod;137
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Rune Bønnelykke;1
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Sune Nørgaard Jakobsen;1
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Per Knudsen;1
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Kim Andkjær Doberck;8
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Allan Svendsen;2
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Mads-Magnus Damm;2
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Tobias Brus Mikkelsen;1
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Rune Højer;0
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Jim Zakaria;0
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Josephine Alstrup Kofod;0
2. Aabenraa;17. Aabenraa Syd;O;Dansk Folkeparti;Christian Kirk;4
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Partiliste;81
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Thomas Andresen;150
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Jesper Bierbaum;1
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Niels Henning Bladt;1
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Tilde Holch Duedahl;4
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Preben Friis-Hauge;1
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Lasse Hildingberg;0
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;1
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Stephanie Lose;161
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Phillip Kjær Luscombe;3
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;5
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;0
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Troels Overgaard;1
2. Aabenraa;17. Aabenraa Syd;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;1
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;94
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Patrick Bryhl;18
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Kenneth Fredslund Petersen;0
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Ulrik Knudsen;0
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Thomas Majgaard Byrsing;0
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Karina Adsbøl;6
2. Aabenraa;17. Aabenraa Syd;Æ;Danmarksdemokraterne - Inger Støjberg;Jakob Venø Heiwald;2
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Partiliste;56
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;7
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;8
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Selma Bolø;6
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Mathias D. Christiansen;0
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Johanna-Maria Precht;1
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Lasse Harder Schousboe;0
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Lilje Holm;0
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;1
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Holly Marie Turner;0
2. Aabenraa;17. Aabenraa Syd;Ø;Enhedslisten - De Rød-Grønne;Lars Mogensen;1
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Partiliste;14
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Coco Mette Cecilie Kjærgaard;2
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Mikael Hertig;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Mikael Winther;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Astrid Fogh;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Bo Nielsen;1
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Carsten Sohl;1
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Edvard Korsbæk;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Bodil Nielsen;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Hans Biering Fonsbøl;0
2. Aabenraa;17. Aabenraa Syd;Å;Alternativet;Ane Line Søndergaard;0
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Partiliste;222
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Theis Kylling Hommeltoft;133
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Tommi Christensen;0
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Benny Engelbrecht;26
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Kim Eskesen;2
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Anders Kronborg;1
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Bjørn Laursen;1
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Christian Rabjerg Madsen;9
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Anne Catherine Hoxcer Nielsen;4
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Lars Rømer Olsen;5
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Jesper Petersen;35
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Maria Radoor;2
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Kris Jensen Skriver;0
2. Aabenraa;18. Aabenraa Nord;A;Socialdemokratiet;Birgitte Vind;5
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Partiliste;24
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Lasse Skov Ovesen;2
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Lotte Rod;13
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Anne Marie Geisler Andersen;7
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Nils Sjøberg;0
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Ole Lynggaard Jørgensen;0
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Finn Hartvig Nielsen;0
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Bjarne Lastein;0
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Barbara Krarup Hansen;0
2. Aabenraa;18. Aabenraa Nord;B;Radikale Venstre;Nicholas Wentworth;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Partiliste;41
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Cecilie C. Johannsen;4
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Dan Arnløv;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Gitte Eriksen;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Christina Foldager;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Morten Trillingsgaard Høybye;3
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rasmus Elkjær Larsen;21
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Frederik Bloch Münster;4
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen;1
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Rasmus Sandvej;3
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Jens Langer Schou;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Christian Tarbensen;0
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Kristian Thomsen;1
2. Aabenraa;18. Aabenraa Nord;C;Det Konservative Folkeparti;Jannie Boysen Westergaard;2
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Partiliste;82
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;48
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Timm Bøttger;1
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Christian Mutwa Christensen;13
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Magnus Flensborg;2
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Milo Gaarde;7
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Ina Juul Jensen;5
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Jørgen Kvist;1
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Susanne Blegvad Posselt;2
2. Aabenraa;18. Aabenraa Nord;F;SF - Socialistisk Folkeparti;Sofus Teislev;2
2. Aabenraa;18. Aabenraa Nord;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;33
2. Aabenraa;18. Aabenraa Nord;H;Borgernes Parti - Lars Boje Mathiesen;Karsten Byrgesen;1
2. Aabenraa;18. Aabenraa Nord;H;Borgernes Parti - Lars Boje Mathiesen;Jørn Dohrmann;3
2. Aabenraa;18. Aabenraa Nord;H;Borgernes Parti - Lars Boje Mathiesen;Jan Køpke Christensen;6
2. Aabenraa;18. Aabenraa Nord;H;Borgernes Parti - Lars Boje Mathiesen;Nadja Natalie Isaksen;7
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Partiliste;79
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Helena Artmann Andresen;4
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Steffen Larsen;7
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Kim Alexander Jensen;3
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Cecilie Liv Hansen;14
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Christian Jørgensen;0
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Carl Andersen;0
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Helene Lykke;1
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;John Rasmussen;2
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Christian Fini Mosegaard;0
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Troels Simonsen;0
2. Aabenraa;18. Aabenraa Nord;I;Liberal Alliance;Frederik Klakk;4
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Partiliste;87
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Henrik Frandsen;34
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Frida Bruun;4
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Gitte Bjerremand Andersen;1
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Lone Hansen;1
2. Aabenraa;18. Aabenraa Nord;M;Moderaterne;Morten Hell;4
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Partiliste;101
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Peter Kofod;88
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Rune Bønnelykke;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Sune Nørgaard Jakobsen;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Per Knudsen;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Kim Andkjær Doberck;7
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Allan Svendsen;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Mads-Magnus Damm;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Tobias Brus Mikkelsen;1
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Rune Højer;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Jim Zakaria;0
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Josephine Alstrup Kofod;3
2. Aabenraa;18. Aabenraa Nord;O;Dansk Folkeparti;Christian Kirk;1
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Partiliste;53
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Thomas Andresen;84
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Jesper Bierbaum;1
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Niels Henning Bladt;1
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Tilde Holch Duedahl;4
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Preben Friis-Hauge;2
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Lasse Hildingberg;0
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Tobias Jørgensen;0
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Stephanie Lose;100
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Phillip Kjær Luscombe;3
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Anni Matthiesen;1
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Christoffer Aagaard Melson;0
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Troels Overgaard;0
2. Aabenraa;18. Aabenraa Nord;V;Venstre, Danmarks Liberale Parti;Klaus Sandfeld;0
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Partiliste;84
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Patrick Bryhl;8
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Kenneth Fredslund Petersen;1
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Ulrik Knudsen;1
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Thomas Majgaard Byrsing;1
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Karina Adsbøl;6
2. Aabenraa;18. Aabenraa Nord;Æ;Danmarksdemokraterne - Inger Støjberg;Jakob Venø Heiwald;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Partiliste;64
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Helene Hellesøe Appel;1
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Rasmus Vestergaard Madsen;4
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Selma Bolø;5
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Mathias D. Christiansen;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Johanna-Maria Precht;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Lasse Harder Schousboe;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Lilje Holm;1
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Sarah Nørris;1
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Benny Dall;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Holly Marie Turner;0
2. Aabenraa;18. Aabenraa Nord;Ø;Enhedslisten - De Rød-Grønne;Lars Mogensen;1
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Partiliste;18
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Coco Mette Cecilie Kjærgaard;3
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Mikael Hertig;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Mikael Winther;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Astrid Fogh;1
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Bo Nielsen;1
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Carsten Sohl;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Edvard Korsbæk;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Bodil Nielsen;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Hans Biering Fonsbøl;0
2. Aabenraa;18. Aabenraa Nord;Å;Alternativet;Ane Line Søndergaard;0
3. Tønder;1. Bredebro;A;Socialdemokratiet;Partiliste;121
3. Tønder;1. Bredebro;A;Socialdemokratiet;Lars Rømer Olsen;12
3. Tønder;1. Bredebro;A;Socialdemokratiet;Tommi Christensen;0
3. Tønder;1. Bredebro;A;Socialdemokratiet;Benny Engelbrecht;22
3. Tønder;1. Bredebro;A;Socialdemokratiet;Kim Eskesen;1
3. Tønder;1. Bredebro;A;Socialdemokratiet;Theis Kylling Hommeltoft;1
3. Tønder;1. Bredebro;A;Socialdemokratiet;Anders Kronborg;1
3. Tønder;1. Bredebro;A;Socialdemokratiet;Bjørn Laursen;0
3. Tønder;1. Bredebro;A;Socialdemokratiet;Christian Rabjerg Madsen;7
3. Tønder;1. Bredebro;A;Socialdemokratiet;Anne Catherine Hoxcer Nielsen;3
3. Tønder;1. Bredebro;A;Socialdemokratiet;Jesper Petersen;24
3. Tønder;1. Bredebro;A;Socialdemokratiet;Maria Radoor;2
3. Tønder;1. Bredebro;A;Socialdemokratiet;Kris Jensen Skriver;1
3. Tønder;1. Bredebro;A;Socialdemokratiet;Birgitte Vind;1
3. Tønder;1. Bredebro;B;Radikale Venstre;Partiliste;5
3. Tønder;1. Bredebro;B;Radikale Venstre;Finn Hartvig Nielsen;1
3. Tønder;1. Bredebro;B;Radikale Venstre;Lotte Rod;4
3. Tønder;1. Bredebro;B;Radikale Venstre;Anne Marie Geisler Andersen;1
3. Tønder;1. Bredebro;B;Radikale Venstre;Nils Sjøberg;1
3. Tønder;1. Bredebro;B;Radikale Venstre;Ole Lynggaard Jørgensen;0
3. Tønder;1. Bredebro;B;Radikale Venstre;Lasse Skov Ovesen;0
3. Tønder;1. Bredebro;B;Radikale Venstre;Bjarne Lastein;0
3. Tønder;1. Bredebro;B;Radikale Venstre;Barbara Krarup Hansen;0
3. Tønder;1. Bredebro;B;Radikale Venstre;Nicholas Wentworth;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Partiliste;20
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Gunver Birgitte Nielsen;4
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Dan Arnløv;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Gitte Eriksen;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Christina Foldager;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Morten Trillingsgaard Høybye;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Cecilie C. Johannsen;1
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Rasmus Elkjær Larsen;3
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Frederik Bloch Münster;4
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Rasmus Sandvej;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Jens Langer Schou;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Christian Tarbensen;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Kristian Thomsen;0
3. Tønder;1. Bredebro;C;Det Konservative Folkeparti;Jannie Boysen Westergaard;0
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Partiliste;23
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Jørgen Kvist;4
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Timm Bøttger;1
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Christian Mutwa Christensen;1
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Karina Lorentzen Dehnhardt;8
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Magnus Flensborg;0
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Milo Gaarde;4
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Ina Juul Jensen;0
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Susanne Blegvad Posselt;3
3. Tønder;1. Bredebro;F;SF - Socialistisk Folkeparti;Sofus Teislev;0
3. Tønder;1. Bredebro;H;Borgernes Parti - Lars Boje Mathiesen;Partiliste;30
3. Tønder;1. Bredebro;H;Borgernes Parti - Lars Boje Mathiesen;Karsten Byrgesen;0
3. Tønder;1. Bredebro;H;Borgernes Parti - Lars Boje Mathiesen;Jørn Dohrmann;0
3. Tønder;1. Bredebro;H;Borgernes Parti - Lars Boje Mathiesen;Jan Køpke Christensen;3
3. Tønder;1. Bredebro;H;Borgernes Parti - Lars Boje Mathiesen;Nadja Natalie Isaksen;7
3. Tønder;1. Bredebro;I;Liberal Alliance;Partiliste;61
